hanzi,tl,frequency,poj,tl_num,poj_num
馬德里,má-tik-lí,16,má-tek-lí,ma2tik4li2,ma2tek4li2
馬拉松,ma-lá-sóng,16,ma-lá-sóng,ma1la2song2,ma1la2song2
馬花糋,bé-hue-tsìnn,16,bé-hoe-chìⁿ,be2hue1tsinn3,be2hoe1chinn3
駱駝馬,lo̍k-tô-bé,16,lo̍k-tô-bé,lok8to5be2,lok8to5be2
驅逐令,khu-tio̍k-līng,16,khu-tio̍k-lēng,khu1tiok8ling7,khu1tiok8leng7
驅逐艦,khu-tio̍k-lām,16,khu-tio̍k-lām,khu1tiok8lam7,khu1tiok8lam7
驗證碼,giām-tsìng-bé,16,giām-chèng-bé,giam7tsing3be2,giam7cheng3be2
鬚鯨類,tshiu-king-luī,16,chhiu-keng-lūi,tshiu1king1lui7,chhiu1keng1lui7
魁北克,khue-pak-khik,16,khoe-pak-khek,khue1pak4khik4,khoe1pak4khek4
魚子醬,hî-tsí-tsiùnn,16,hî-chí-chiùⁿ,hi5tsi2tsiunn3,hi5chi2chiunn3
鮮奶捲,tshinn-ling-kńg,16,chhiⁿ-leng-kńg,tshinn1ling1kng2,chhinn1leng1kng2
鮮奶捲,tshinn-ni-kńg,16,chhiⁿ-ni-kńg,tshinn1ni1kng2,chhinn1ni1kng2
鱘龍魚,sîm-liông-hî,16,sîm-liông-hî,sim5liong5hi5,sim5liong5hi5
鱘龍魚,sîm-liông-hû,16,sîm-liông-hû,sim5liong5hu5,sim5liong5hu5
鹼水麭,kinn-tsuí-pháng,16,kiⁿ-chúi-pháng,kinn1tsui2phang2,kinn1chui2phang2
麥當勞,be̍h-tong-lô,16,be̍h-tong-lô,beh8tong1lo5,beh8tong1lo5
麥當勞,bi̍k-tong-lô,16,be̍k-tong-lô,bik8tong1lo5,bek8tong1lo5
麻仔葉,muâ-á-hio̍h,16,môa-á-hio̍h,mua5a2hioh8,moa5a2hioh8
黏錫筆,liâm-siah-pit,16,liâm-siah-pit,liam5siah4pit4,liam5siah4pit4
點陣圖,tiám-tīn-tôo,16,tiám-tīn-tô͘,tiam2tin7too5,tiam2tin7too5
鼻影筅,phīnn-iánn-tshíng,16,phīⁿ-iáⁿ-chhéng,phinn7iann2tshing2,phinn7iann2chheng2
鼻暗影,phīnn-àm-iánn,16,phīⁿ-àm-iáⁿ,phinn7am3iann2,phinn7am3iann2
鼻竇炎,phīnn-tōo-iām,16,phīⁿ-tō͘-iām,phinn7too7iam7,phinn7too7iam7
鼻胃管,phīnn-uī-kóng,16,phīⁿ-ūi-kóng,phinn7ui7kong2,phinn7ui7kong2
龍骨髓,liông-kut-tshué,16,liông-kut-chhóe,liong5kut4tshue2,liong5kut4chhoe2
龍骨髓,lîng-kut-tshé,16,lêng-kut-chhé,ling5kut4tshe2,leng5kut4chhe2
𪐞染液,tòo-ní-i̍k,16,tò͘-ní-e̍k,too3ni2ik8,too3ni2ek8
𪐞染筅,tòo-ní-tshíng,16,tò͘-ní-chhéng,too3ni2tshing2,too3ni2chheng2
Má-thih-suh狗,má-thih-suh-káu,12,má-thih-suh-káu,ma2thih4suh4kau2,ma2thih4suh4kau2
Sa-móo-iat狗,sa-móo-iat-káu,12,sa-mó͘-iat-káu,sa1moo2iat4kau2,sa1moo2iat4kau2
ang-ta su-ló,ang-ta su-ló,12,ang-ta su-ló,ang1ta1su1lo2,ang1ta1su1lo2
góo-looh àu-tooh,góo-looh àu-tooh,12,gó͘-lo͘h àu-to͘h,goo2looh4au3tooh4,goo2looh4au3tooh4
góo-looh投手,góo-looh tâu-tshiú,12,gó͘-lo͘h tâu-chhiú,goo2looh4tau5tshiu2,goo2looh4tau5chhiu2
hu-lái àu-tooh,hu-lái àu-tooh,12,hu-lái àu-to͘h,hu1lai2au3tooh4,hu1lai2au3tooh4
hu-lái投手,hu-lái tâu-tshiú,12,hu-lái tâu-chhiú,hu1lai2tau5tshiu2,hu1lai2tau5chhiu2
huí-sū-toh 球,huí-sū-toh-kiû,12,húi-sū-toh-kiû,hui2su7toh4kiu5,hui2su7toh4kiu5
iú-bih--ê,iú-bih--ê,12,iú-bih--ê,iu2bih4e5,iu2bih4e5
ma-su-kha-phóng,ma-su-kha-phóng,12,ma-su-kha-phóng,ma1su1kha1phong2,ma1su1kha1phong2
phi̋n-tsí hit-tah,phi̋n-tsí hit-tah,12,phĭn-chí hit-tah,phin1tsi2hit4tah4,phin9chi2hit4tah4
phi̋n-tsí làng-nah,phi̋n-tsí làng-nah,12,phĭn-chí làng-nah,phin1tsi2lang3nah4,phin9chi2lang3nah4
sa̋i-hóng 咖啡,sa̋i-hóng ka-pi,12,săi-hóng ka-pi,sai1hong2ka1pi1,sai9hong2ka1pi1
si-lí-khóng 筅,si-lí-khóng-tshíng,12,si-lí-khóng-chhéng,si1li2khong2tshing2,si1li2khong2chheng2
su-too-lài-khuh,su-too-lài-khuh,12,su-to͘-lài-khuh,su1too1lai3khuh4,su1too1lai3khuh4
sà-tooh khòo-tshih,sà-tooh khòo-tshih,12,sà-to͘h khò͘-chhih,sa3tooh4khoo3tshih4,sa3tooh4khoo3chhih4
te-tó bòo-lù,te-tó bòo-lù,12,te-tó bò͘-lù,te1to2boo3lu3,te1to2boo3lu3
thá-guh àu-tooh,thá-guh àu-tooh,12,thá-guh àu-to͘h,tha2guh4au3tooh4,tha2guh4au3tooh4
tshian-tsí á-phù,tshian-tsí á-phù,12,chhian-chí á-phù,tshian1tsi2a2phu3,chhian1chi2a2phu3
tsioo-kóo-lè-tòo,tsioo-kóo-lè-tòo,12,chio͘-kó͘-lè-tò͘,tsioo1koo2le3too3,chioo1koo2le3too3
䖙倒坐起,the-tó-tsē-khí,12,the-tó-chē-khí,the1to2tse7khi2,the1to2che7khi2
一人倒投,tsi̍t-lâng-tò-tâu,12,chi̍t-lâng-tò-tâu,tsit8lang5to3tau5,chit8lang5to3tau5
一壘安打,it-luí an-tánn,12,it-lúi an-táⁿ,it4lui2an1tann2,it4lui2an1tann2
一壘教練,it-luí kàu-liān,12,it-lúi kàu-liān,it4lui2kau3lian7,it4lui2kau3lian7
一線速球,tsi̍t-suànn sok-kiû,12,chi̍t-sòaⁿ sok-kiû,tsit8suann3sok4kiu5,chit8soann3sok4kiu5
七戰四勝,tshit-tsiàn sì-sìng,12,chhit-chiàn sì-sèng,tshit4tsian3si3sing3,chhit4chian3si3seng3
三上三落,sann-tsiūnn sann-lo̍h,12,saⁿ-chiūⁿ saⁿ-lo̍h,sann1tsiunn7sann1loh8,sann1chiunn7sann1loh8
三壘安打,sann-luí an-tánn,12,saⁿ-lúi an-táⁿ,sann1lui2an1tann2,sann1lui2an1tann2
三壘教練,sann-luí kàu-liān,12,saⁿ-lúi kàu-liān,sann1lui2kau3lian7,sann1lui2kau3lian7
三線選單,sann-suànn suán-tuann,12,saⁿ-sòaⁿ soán-toaⁿ,sann1suann3suan2tuann1,sann1soann3soan2toann1
三項全能,sann-hāng tsuân-lîng,12,saⁿ-hāng choân-lêng,sann1hang7tsuan5ling5,sann1hang7choan5leng5
上壘次數,tsiūnn-luí tshù-sòo,12,chiūⁿ-lúi chhù-sò͘,tsiunn7lui2tshu3soo3,chiunn7lui2chhu3soo3
下目睫毛,ē ba̍k-tsiah-mn̂g,12,ē ba̍k-chiah-mn̂g,e7bak8tsiah4mng5,e7bak8chiah4mng5
下目睫毛,ē ba̍k-tsiap-mn̂g,12,ē ba̍k-chiap-mn̂g,e7bak8tsiap4mng5,e7bak8chiap4mng5
不死sa̋n-sín,put-sí sa̋n-sín,12,put-sí săn-sín,put4si2san1sin2,put4si2san9sin2
中國割包,tiong-kok kuah-pau,12,tiong-kok koah-pau,tiong1kok4kuah4pau1,tiong1kok4koah4pau1
中場歇睏,tiông-tiûnn hioh-khùn,12,tiông-tiûⁿ hioh-khùn,tiong5tiunn5hioh4khun3,tiong5tiunn5hioh4khun3
中外野手,tiong-guā-iá-tshiú,12,tiong-gōa-iá-chhiú,tiong1gua7ia2tshiu2,tiong1goa7ia2chhiu2
中心打者,tiong-sim tánn-tsiá,12,tiong-sim táⁿ-chiá,tiong1sim1tann2tsia2,tiong1sim1tann2chia2
中繼 phit-tsiah,tiong-kè phit-tsiah,12,tiong-kè phit-chiah,tiong1ke3phit4tsiah4,tiong1ke3phit4chiah4
中繼成功,tiong-kè sîng-kong,12,tiong-kè sêng-kong,tiong1ke3sing5kong1,tiong1ke3seng5kong1
中繼投手,tiong-kè tâu-tshiú,12,tiong-kè tâu-chhiú,tiong1ke3tau5tshiu2,tiong1ke3tau5chhiu2
串仔卵餅,tshǹg-á nn̄g-piánn,12,chhǹg-á nn̄g-piáⁿ,tshng3a2nng7piann2,chhng3a2nng7piann2
串流媒體,tshuàn-liû muî-thé,12,chhoàn-liû mûi-thé,tshuan3liu5mui5the2,chhoan3liu5mui5the2
九一連線,kiú-it liân-suànn,12,kiú-it liân-sòaⁿ,kiu2it4lian5suann3,kiu2it4lian5soann3
乳突病毒,jú-tu̍t pēnn-to̍k,12,jú-tu̍t pēⁿ-to̍k,ju2tut8penn7tok8,ju2tut8penn7tok8
乳突病毒,lú-tu̍t pīnn-to̍k,12,lú-tu̍t pīⁿ-to̍k,lu2tut8pinn7tok8,lu2tut8pinn7tok8
予球擉著,hōo kiû tia̍k-tio̍h,12,hō͘ kiû tia̍k-tio̍h,hoo7kiu5tiak8tioh8,hoo7kiu5tiak8tioh8
二壘安打,jī-luí an-tánn,12,jī-lúi an-táⁿ,ji7lui2an1tann2,ji7lui2an1tann2
五戰三勝,gōo-tsiàn sann-sìng,12,gō͘-chiàn saⁿ-sèng,goo7tsian3sann1sing3,goo7chian3sann1seng3
人字拖仔,jîn-jī thua-á,12,jîn-jī thoa-á,jin5ji7thua1a2,jin5ji7thoa1a2
人字拖仔,lîn-lī thua-á,12,lîn-lī thoa-á,lin5li7thua1a2,lin5li7thoa1a2
人字淺拖,jîn-jī tshián-thua,12,jîn-jī chhián-thoa,jin5ji7tshian2thua1,jin5ji7chhian2thoa1
人字淺拖,lîn-lī tshián-thua,12,lîn-lī chhián-thoa,lin5li7tshian2thua1,lin5li7chhian2thoa1
人工智慧,jîn-kang tì-huī,12,jîn-kang tì-hūi,jin5kang1ti3hui7,jin5kang1ti3hui7
人本設計,jîn-pún siat-kè,12,jîn-pún siat-kè,jin5pun2siat4ke3,jin5pun2siat4ke3
人本設計,lîn-pún siat-kè,12,lîn-pún siat-kè,lin5pun2siat4ke3,lin5pun2siat4ke3
人蛇集團,lâng-tsuâ tsi̍p-thuân,12,lâng-chôa chi̍p-thoân,lang5tsua5tsip8thuan5,lang5choa5chip8thoan5
人面辨識,lâng-bīn piān-sik,12,lâng-bīn piān-sek,lang5bin7pian7sik4,lang5bin7pian7sek4
代訓球員,tāi-hùn kiû-uân,12,tāi-hùn kiû-oân,tai7hun3kiu5uan5,tai7hun3kiu5oan5
伸勼工時,tshun-kiu kang-sî,12,chhun-kiu kang-sî,tshun1kiu1kang1si5,chhun1kiu1kang1si5
佈局投手,pòo-kio̍k tâu-tshiú,12,pò͘-kio̍k tâu-chhiú,poo3kiok8tau5tshiu2,poo3kiok8tau5chhiu2
低醣飲食,kē-thn̂g ím-si̍t,12,kē-thn̂g ím-si̍t,ke7thng5im2sit8,ke7thng5im2sit8
促請裁決,tshiok-tshiánn tshâi-kuat,12,chhiok-chhiáⁿ chhâi-koat,tshiok4tshiann2tshai5kuat4,chhiok4chhiann2chhai5koat4
保溼噴霧,pó-sip phùn-bū,12,pó-sip phùn-bū,po2sip4phun3bu7,po2sip4phun3bu7
修容粉餅,siu-iông hún-piánn,12,siu-iông hún-piáⁿ,siu1iong5hun2piann2,siu1iong5hun2piann2
個資漏洩,kò-tsu lāu-sia̍p,12,kò-chu lāu-sia̍p,ko3tsu1lau7siap8,ko3chu1lau7siap8
倒外野手,tò-guā-iá-tshiú,12,tò-gōa-iá-chhiú,to3gua7ia2tshiu2,to3goa7ia2chhiu2
倒鉤的,tò-kau--ê,12,tò-kau--ê,to3kau1e5,to3kau1e5
假目睫毛,ké-ba̍k-tsiah-mn̂g,12,ké-ba̍k-chiah-mn̂g,ke2bak8tsiah4mng5,ke2bak8chiah4mng5
假目睫毛,ké-ba̍k-tsiap-mn̂g,12,ké-ba̍k-chiap-mn̂g,ke2bak8tsiap4mng5,ke2bak8chiap4mng5
偏好設定,phian-hònn siat-tīng,12,phian-hòⁿ siat-tēng,phian1honn3siat4ting7,phian1honn3siat4teng7
偵查氣球,tsing-tsa khì-kiû,12,cheng-cha khì-kiû,tsing1tsa1khi3kiu5,cheng1cha1khi3kiu5
傳說對決,thuân-suat tuì-kuat,12,thoân-soat tùi-koat,thuan5suat4tui3kuat4,thoan5soat4tui3koat4
傷停補時,siong-thîng-póo-sî,12,siong-thêng-pó͘-sî,siong1thing5poo2si5,siong1theng5poo2si5
優質先發,iu-tsit sian-huat,12,iu-chit sian-hoat,iu1tsit4sian1huat4,iu1chit4sian1hoat4
儲存容量,tû-tsûn iông-liōng,12,tû-chûn iông-liōng,tu5tsun5iong5liong7,tu5chun5iong5liong7
儲存空間,tû-tsûn khong-kan,12,tû-chûn khong-kan,tu5tsun5khong1kan1,tu5chun5khong1kan1
先發 phit-tsiah,sian-huat phit-tsiah,12,sian-hoat phit-chiah,sian1huat4phit4tsiah4,sian1hoat4phit4chiah4
先發投手,sian-huat tâu-tshiú,12,sian-hoat tâu-chhiú,sian1huat4tau5tshiu2,sian1hoat4tau5chhiu2
先發球員,sian-huat kiû-uân,12,sian-hoat kiû-oân,sian1huat4kiu5uan5,sian1hoat4kiu5oan5
先發輪值,sian-huat lûn-ti̍t,12,sian-hoat lûn-ti̍t,sian1huat4lun5tit8,sian1hoat4lun5tit8
內容農場,luē-iông lông-tiûnn,12,lōe-iông lông-tiûⁿ,lue7iong5long5tiunn5,loe7iong5long5tiunn5
內線跑道,lāi-suànn pháu-tō,12,lāi-sòaⁿ pháu-tō,lai7suann3phau2to7,lai7soann3phau2to7
全壘打率,tsuân-luí-tánn-lu̍t,12,choân-lúi-táⁿ-lu̍t,tsuan5lui2tann2lut8,choan5lui2tann2lut8
兩線速球,nn̄g-suànn sok-kiû,12,nn̄g-sòaⁿ sok-kiû,nng7suann3sok4kiu5,nng7soann3sok4kiu5
共伴效應,kiōng-phuān hāu-ìng,12,kiōng-phoān hāu-èng,kiong7phuan7hau7ing3,kiong7phoan7hau7eng3
共融公園,kiōng-iông kong-hn̂g,12,kiōng-iông kong-hn̂g,kiong7iong5kong1hng5,kiong7iong5kong1hng5
再見保送,tsài-kiàn pó-sàng,12,chài-kiàn pó-sàng,tsai3kian3po2sang3,chai3kian3po2sang3
再見安打,tsài-kiàn an-tánn,12,chài-kiàn an-táⁿ,tsai3kian3an1tann2,chai3kian3an1tann2
冬季兩項,tang-kuì nn̄g-hāng,12,tang-kùi nn̄g-hāng,tang1kui3nng7hang7,tang1kui3nng7hang7
冰上 há-khih,ping-siōng há-khih,12,peng-siōng há-khih,ping1siong7ha2khih4,peng1siong7ha2khih4
刁工漏球,thiau-kang lāu-kiû,12,thiau-kang lāu-kiû,thiau1kang1lau7kiu5,thiau1kang1lau7kiu5
刁工落球,thiau-kang lak-kiû,12,thiau-kang lak-kiû,thiau1kang1lak4kiu5,thiau1kang1lak4kiu5
前瞻計畫,tsiân-tsiam kè-uē,12,chiân-chiam kè-ōe,tsian5tsiam1ke3ue7,chian5chiam1ke3oe7
加勒比海,ka-li̍k-pí-hái,12,ka-le̍k-pí-hái,ka1lik8pi2hai2,ka1lek8pi2hai2
加密貨幣,ka-bi̍t huè-pè,12,ka-bi̍t hòe-pè,ka1bit8hue3pe3,ka1bit8hoe3pe3
加密貨幣,ka-bi̍t hè-pè,12,ka-bi̍t hè-pè,ka1bit8he3pe3,ka1bit8he3pe3
動態伸輪,tōng-thài tshun-lûn,12,tōng-thài chhun-lûn,tong7thai3tshun1lun5,tong7thai3chhun1lun5
勗勉典禮,hiok-bián tián-lé,12,hiok-bián tián-lé,hiok4bian2tian2le2,hiok4bian2tian2le2
勝利投手,sìng-lī tâu-tshiú,12,sèng-lī tâu-chhiú,sing3li7tau5tshiu2,seng3li7tau5chhiu2
匿蹤戰機,li̍k-tsong tsiàn-ki,12,le̍k-chong chiàn-ki,lik8tsong1tsian3ki1,lek8chong1chian3ki1
十六進位,tsa̍p-la̍k-tsìn-uī,12,cha̍p-la̍k-chìn-ūi,tsap8lak8tsin3ui7,chap8lak8chin3ui7
卡布奇諾,kha-pu-tshí-nooh,12,kha-pu-chhí-no͘h,kha1pu1tshi2nooh4,kha1pu1chhi2nooh4
印度烘餅,ìn-tōo hang-piánn,12,ìn-tō͘ hang-piáⁿ,in3too7hang1piann2,in3too7hang1piann2
厚肉植物,kāu-bah si̍t-bu̍t,12,kāu-bah si̍t-bu̍t,kau7bah4sit8but8,kau7bah4sit8but8
反常投球,huán-siông tâu-kiû,12,hoán-siông tâu-kiû,huan2siong5tau5kiu5,hoan2siong5tau5kiu5
反式脂肪,huán-sik tsi-hong,12,hoán-sek chi-hong,huan2sik4tsi1hong1,hoan2sek4chi1hong1
取消復原,tshú-siau ho̍k-guân,12,chhú-siau ho̍k-goân,tshu2siau1hok8guan5,chhu2siau1hok8goan5
口服藥物,kháu-ho̍k io̍h-bu̍t,12,kháu-ho̍k io̍h-bu̍t,khau2hok8ioh8but8,khau2hok8ioh8but8
吸油面紙,khip-iû bīn-tsuá,12,khip-iû bīn-chóa,khip4iu5bin7tsua2,khip4iu5bin7choa2
咖啡濾紙,ka-pi lī-tsuá,12,ka-pi lī-chóa,ka1pi1li7tsua2,ka1pi1li7choa2
咖啡濾紙,ka-pi lū-tsuá,12,ka-pi lū-chóa,ka1pi1lu7tsua2,ka1pi1lu7choa2
喙䫌胭脂,tshuì-phué ian-tsi,12,chhùi-phóe ian-chi,tshui3phue2ian1tsi1,chhui3phoe2ian1chi1
喙脣膏盤,tshuì-tûn-ko-puânn,12,chhùi-tûn-ko-pôaⁿ,tshui3tun5ko1puann5,chhui3tun5ko1poann5
單指曲球,tan-tsáinn khiau-kiû,12,tan-cháiⁿ khiau-kiû,tan1tsainn2khiau1kiu5,tan1chainn2khiau1kiu5
器官衰竭,khì-kuan sue-kia̍t,12,khì-koan soe-kia̍t,khi3kuan1sue1kiat8,khi3koan1soe1kiat8
四線速球,sì-suànn sok-kiû,12,sì-sòaⁿ sok-kiû,si3suann3sok4kiu5,si3soann3sok4kiu5
四角尖碑,sì-kak-tsiam-pi,12,sì-kak-chiam-pi,si3kak4tsiam1pi1,si3kak4chiam1pi1
四跤仔泅,sì-kha-á-siû,12,sì-kha-á-siû,si3kha1a2siu5,si3kha1a2siu5
地板動作,tuē-pán tōng-tsok,12,tōe-pán tōng-chok,tue7pan2tong7tsok4,toe7pan2tong7chok4
地板動作,tē-pán tōng-tsok,12,tē-pán tōng-chok,te7pan2tong7tsok4,te7pan2tong7chok4
坉海造地,thūn-hái tsō-tuē,12,thūn-hái chō-tōe,thun7hai2tso7tue7,thun7hai2cho7toe7
坉海造地,thūn-hái tsō-tē,12,thūn-hái chō-tē,thun7hai2tso7te7,thun7hai2cho7te7
埋糞埽場,tâi-pùn-sò-tiûnn,12,tâi-pùn-sò-tiûⁿ,tai5pun3so3tiunn5,tai5pun3so3tiunn5
基因改造,ki-in kái-tsò,12,ki-in kái-chò,ki1in1kai2tso3,ki1in1kai2cho3
外掛程式,guā-kuà thîng-sik,12,gōa-kòa thêng-sek,gua7kua3thing5sik4,goa7koa3theng5sek4
外掛程式,guā-kuà tîng-sik,12,gōa-kòa têng-sek,gua7kua3ting5sik4,goa7koa3teng5sek4
外籍勞工,guā-tsi̍k lô-kang,12,gōa-che̍k lô-kang,gua7tsik8lo5kang1,goa7chek8lo5kang1
外籍球員,guā-tsi̍k kiû-uân,12,gōa-che̍k kiû-oân,gua7tsik8kiu5uan5,goa7chek8kiu5oan5
外籍的,guā-tsi̍k--ê,12,gōa-che̍k--ê,gua7tsik8e5,goa7chek8e5
外線跑道,guā-suànn pháu-tō,12,gōa-sòaⁿ pháu-tō,gua7suann3phau2to7,goa7soann3phau2to7
大雨特報,tuā-ú ti̍k-pò,12,tōa-ú te̍k-pò,tua7u2tik8po3,toa7u2tek8po3
天光之暝,thinn kng tsi mê,12,thiⁿ kng chi mê,thinn1kng1tsi1me5,thinn1kng1chi1me5
天光之暝,thinn kng tsi mî,12,thiⁿ kng chi mî,thinn1kng1tsi1mi5,thinn1kng1chi1mi5
太陽能枋,thài-iông-lîng pang,12,thài-iông-lêng pang,thai3iong5ling5pang1,thai3iong5leng5pang1
妨礙走壘,hông-gāi tsáu-luí,12,hông-gāi cháu-lúi,hong5gai7tsau2lui2,hong5gai7chau2lui2
子宮喙癌,tsú-kiong-tshuì-gâm,12,chú-kiong-chhùi-gâm,tsu2kiong1tshui3gam5,chu2kiong1chhui3gam5
子宮肌瘤,tsú-kiong ki-liû,12,chú-kiong ki-liû,tsu2kiong1ki1liu5,chu2kiong1ki1liu5
子宮肌瘤,tsú-kiong-ki-liû,12,chú-kiong-ki-liû,tsu2kiong1ki1liu5,chu2kiong1ki1liu5
子宮頭癌,tsú-kiong-thâu-gâm,12,chú-kiong-thâu-gâm,tsu2kiong1thau5gam5,chu2kiong1thau5gam5
字元距離,jī-guân kī-lī,12,jī-goân kī-lī,ji7guan5ki7li7,ji7goan5ki7li7
字元距離,lī-guân kū-lī,12,lī-goân kū-lī,li7guan5ku7li7,li7goan5ku7li7
字距微調,jī-kī bî-tiâu,12,jī-kī bî-tiâu,ji7ki7bi5tiau5,ji7ki7bi5tiau5
字距微調,lī-kū-bî-tiâu,12,lī-kū-bî-tiâu,li7ku7bi5tiau5,li7ku7bi5tiau5
守備教練,siú-pī kàu-liān,12,siú-pī kàu-liān,siu2pi7kau3lian7,siu2pi7kau3lian7
安全上壘,an-tsuân tsiūnn luí,12,an-choân chiūⁿ lúi,an1tsuan5tsiunn7lui2,an1choan5chiunn7lui2
安全人員,an-tsuân jîn-uân,12,an-choân jîn-oân,an1tsuan5jin5uan5,an1choan5jin5oan5
安非他命,an-hui-tha-bīng,12,an-hui-tha-bēng,an1hui1tha1bing7,an1hui1tha1beng7
完全停止,uân-tsuân thîng-tsí,12,oân-choân thêng-chí,uan5tsuan5thing5tsi2,oan5choan5theng5chi2
完全打擊,uân-tsuân tánn-kik,12,oân-choân táⁿ-kek,uan5tsuan5tann2kik4,oan5choan5tann2kek4
完全比賽,uân-tsuân pí-sài,12,oân-choân pí-sài,uan5tsuan5pi2sai3,oan5choan5pi2sai3
定向越野,tīng-hiòng ua̍t-iá,12,tēng-hiòng oa̍t-iá,ting7hiong3uat8ia2,teng7hiong3oat8ia2
定向運動,tīng-hiòng ūn-tōng,12,tēng-hiòng ūn-tōng,ting7hiong3un7tong7,teng7hiong3un7tong7
定妝噴霧,tīng-tsong phùn-bū,12,tēng-chong phùn-bū,ting7tsong1phun3bu7,teng7chong1phun3bu7
寄養家庭,kià-ióng ka-tîng,12,kià-ióng ka-têng,kia3iong2ka1ting5,kia3iong2ka1teng5
對拍一支,tuì-phah tsi̍t-ki,12,tùi-phah chi̍t-ki,tui3phah4tsit8ki1,tui3phah4chit8ki1
小抹香鯨,sió-buah-hiang-king,12,sió-boah-hiang-keng,sio2buah4hiang1king1,sio2boah4hiang1keng1
尪仔粉條,ang-á-hún-tiâu,12,ang-á-hún-tiâu,ang1a2hun2tiau5,ang1a2hun2tiau5
尪仔粉盤,ang-á-hún-puânn,12,ang-á-hún-pôaⁿ,ang1a2hun2puann5,ang1a2hun2poann5
尪仔粉筅,ang-á-hún-tshíng,12,ang-á-hún-chhéng,ang1a2hun2tshing2,ang1a2hun2chheng2
尪仔粉膏,ang-á-hún-ko,12,ang-á-hún-ko,ang1a2hun2ko1,ang1a2hun2ko1
山頂山跤,suann-tíng suann-kha,12,soaⁿ-téng soaⁿ-kha,suann1ting2suann1kha1,soann1teng2soann1kha1
巡弋飛彈,sûn-ik hui-tuânn,12,sûn-ek hui-tôaⁿ,sun5ik4hui1tuann5,sun5ek4hui1toann5
帕金森症,phà-kim-sim-tsìng,12,phà-kim-sim-chèng,pha3kim1sim1tsing3,pha3kim1sim1cheng3
平板電腦,pênn-pán-tiān-náu,12,pêⁿ-pán-tiān-náu,penn5pan2tian7nau2,penn5pan2tian7nau2
平板電腦,pînn-pán-tiān-náu,12,pîⁿ-pán-tiān-náu,pinn5pan2tian7nau2,pinn5pan2tian7nau2
延延投球,iân-tshiân tâu-kiû,12,iân-chhiân tâu-kiû,ian5tshian5tau5kiu5,ian5chhian5tau5kiu5
引體搝起,ín-thé-giú-khí,12,ín-thé-giú-khí,in2the2giu2khi2,in2the2giu2khi2
引體搝起,ín-thé-khiú-khí,12,ín-thé-khiú-khí,in2the2khiu2khi2,in2the2khiu2khi2
強欲絕種,kiông-beh tse̍h-tsíng,12,kiông-beh che̍h-chéng,kiong5beh4tseh8tsing2,kiong5beh4cheh8cheng2
強欲絕種,kiông-beh tsua̍t-tsíng,12,kiông-beh choa̍t-chéng,kiong5beh4tsuat8tsing2,kiong5beh4choat8cheng2
強迫取分,kiông-pik tshú-hun,12,kiông-pek chhú-hun,kiong5pik4tshu2hun1,kiong5pek4chhu2hun1
強迫進壘,kiông-pik tsìn-luí,12,kiông-pek chìn-lúi,kiong5pik4tsin3lui2,kiong5pek4chin3lui2
後備選手,āu-pī suán-tshiú,12,āu-pī soán-chhiú,au7pi7suan2tshiu2,au7pi7soan2chhiu2
後援 phit-tsiah,āu-uān phit-tsiah,12,āu-oān phit-chiah,au7uan7phit4tsiah4,au7oan7phit4chiah4
後援出賽,āu-uān tshut-sài,12,āu-oān chhut-sài,au7uan7tshut4sai3,au7oan7chhut4sai3
後援投手,āu-uān tâu-tshiú,12,āu-oān tâu-chhiú,au7uan7tau5tshiu2,au7oan7tau5chhiu2
後設資料,āu-siat tsu-liāu,12,āu-siat chu-liāu,au7siat4tsu1liau7,au7siat4chu1liau7
得分位置,tit-hun uī-tì,12,tit-hun ūi-tì,tit4hun1ui7ti3,tit4hun1ui7ti3
復健教練,ho̍k-kiān kàu-liān,12,ho̍k-kiān kàu-liān,hok8kian7kau3lian7,hok8kian7kau3lian7
德國煙腸,tik-kok ian-tshiâng,12,tek-kok ian-chhiâng,tik4kok4ian1tshiang5,tek4kok4ian1chhiang5
心肌梗塞,sim-ki kīng-sik,12,sim-ki kēng-sek,sim1ki1king7sik4,sim1ki1keng7sek4
心肌梗窒,sim-ki kénn-that,12,sim-ki kéⁿ-that,sim1ki1kenn2that4,sim1ki1kenn2that4
心肌梗窒,sim-ki kínn-that,12,sim-ki kíⁿ-that,sim1ki1kinn2that4,sim1ki1kinn2that4
心血管病,sim-hueh-kńg-pēnn,12,sim-hoeh-kńg-pēⁿ,sim1hueh4kng2penn7,sim1hoeh4kng2penn7
心血管病,sim-huih-kńg-pīnn,12,sim-huih-kńg-pīⁿ,sim1huih4kng2pinn7,sim1huih4kng2pinn7
快樂棒球,khuài-lo̍k pāng-kiû,12,khoài-lo̍k pāng-kiû,khuai3lok8pang7kiu5,khoai3lok8pang7kiu5
快樂野球,khuài-lo̍k iá-kiû,12,khoài-lo̍k iá-kiû,khuai3lok8ia2kiu5,khoai3lok8ia2kiu5
情緒叨撚,tsîng-sū lo-lián,12,chêng-sū lo-lián,tsing5su7lo1lian2,cheng5su7lo1lian2
惡性腫瘤,ok-sìng tsíng-liû,12,ok-sèng chéng-liû,ok4sing3tsing2liu5,ok4seng3cheng2liu5
應用程式,ìng-iōng thîng-sik,12,èng-iōng thêng-sek,ing3iong7thing5sik4,eng3iong7theng5sek4
應用程式,ìng-iōng tîng-sik,12,èng-iōng têng-sek,ing3iong7ting5sik4,eng3iong7teng5sek4
