hanzi,tl,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
肉桂捲,jio̍k-kuì-kńg,16,jio̍k-kùi-kńg,jiok8kui3kng2,jiok8kui3kng2,jiokkuikng,jiokkuikng
肉桂捲,lio̍k-kuì-kńg,16,lio̍k-kùi-kńg,liok8kui3kng2,liok8kui3kng2,liokkuikng,liokkuikng
肌少症,ki-tsió-tsìng,16,ki-chió-chèng,ki1tsio2tsing3,ki1chio2cheng3,kitsiotsing,kichiocheng
肌耐力,ki-nāi-li̍k,16,ki-nāi-le̍k,ki1nai7lik8,ki1nai7lek8,kinailik,kinailek
肚臍丁,tōo-tsâi-ting,16,tō͘-châi-teng,too7tsai5ting1,too7chai5teng1,tootsaiting,toochaiteng
肥身症,puî-sin-tsìng,16,pûi-sin-chèng,pui5sin1tsing3,pui5sin1cheng3,puisintsing,puisincheng
胭脂筆,ian-tsi-pit,16,ian-chi-pit,ian1tsi1pit1,ian1chi1pit1,iantsipit,ianchipit
胸坎捒,hing-khám-sak,16,heng-khám-sak,hing1kham2sak1,heng1kham2sak1,hingkhamsak,hengkhamsak
能耗比,lîng-hònn-pí,16,lêng-hòⁿ-pí,ling5honn3pi2,leng5honn3pi2,linghonnpi,lenghonnpi
脈衝光,me̍h-tshiong-kng,16,me̍h-chhiong-kng,meh8tshiong1kng1,meh8chhiong1kng1,mehtshiongkng,mehchhiongkng
脣線筆,tûn-suànn-pit,16,tûn-sòaⁿ-pit,tun5suann3pit1,tun5soann3pit1,tunsuannpit,tunsoannpit
膨獅狗,phòng-sai-káu,16,phòng-sai-káu,phong3sai1kau2,phong3sai1kau2,phongsaikau,phongsaikau
膨粉筅,phòng-hún-tshíng,16,phòng-hún-chhéng,phong3hun2tshing2,phong3hun2chheng2,phonghuntshing,phonghunchheng
膨粉餅,phòng-hún-piánn,16,phòng-hún-piáⁿ,phong3hun2piann2,phong3hun2piann2,phonghunpiann,phonghunpiann
膽固醇,tánn-kòo-sûn,16,táⁿ-kò͘-sûn,tann2koo3sun5,tann2koo3sun5,tannkoosun,tannkoosun
自由車,tsū-iû-tshia,16,chū-iû-chhia,tsu7iu5tshia1,chu7iu5chhia1,tsuiutshia,chuiuchhia
自閉症,tsū-pì-tsìng,16,chū-pì-chèng,tsu7pi3tsing3,chu7pi3cheng3,tsupitsing,chupicheng
臭殕茶,tshàu-phú-tê,16,chhàu-phú-tê,tshau3phu2te5,chhau3phu2te5,tshauphute,chhauphute
舍利子,sià-lī-tsú,16,sià-lī-chú,sia3li7tsu2,sia3li7chu2,sialitsu,sialichu
舒芙蕾,su-hu-lé,16,su-hu-lé,su1hu1le2,su1hu1le2,suhule,suhule
芥藍仔,kè-nâ-á,16,kè-nâ-á,ke3na5a2,ke3na5a2,kenaa,kenaa
芥藍仔,kè-nê-á,16,kè-nê-á,ke3ne5a2,ke3ne5a2,kenea,kenea
芬多精,hun-to-tsing,16,hun-to-cheng,hun1to1tsing1,hun1to1cheng1,huntotsing,huntocheng
茯苓糕,ho̍k-lîng-ko,16,ho̍k-lêng-ko,hok8ling5ko1,hok8leng5ko1,hoklingko,hoklengko
茶米卵,tê-bí-nn̄g,16,tê-bí-nn̄g,te5bi2nng7,te5bi2nng7,tebinng,tebinng
草橄仔,tshó-kan-á,16,chhó-kan-á,tsho2kan1a2,chho2kan1a2,tshokana,chhokana
草莓醬,tsháu-m̂-tsiùnn,16,chháu-m̂-chiùⁿ,tshau2m5tsiunn3,chhau2m5chiunn3,tshaumtsiunn,chhaumchiunn
莫德納,moo-té-nah,16,mo͘-té-nah,moo1te2nah1,moo1te2nah1,mootenah,mootenah
莫斯科,bo̍k-su-kho,16,bo̍k-su-kho,bok8su1kho1,bok8su1kho1,boksukho,boksukho
菇類湯,koo-luī-thng,16,ko͘-lūi-thng,koo1lui7thng1,koo1lui7thng1,kooluithng,kooluithng
菇類醬,koo-luī-tsiùnn,16,ko͘-lūi-chiùⁿ,koo1lui7tsiunn3,koo1lui7chiunn3,kooluitsiunn,kooluichiunn
菇類麵,koo-luī-mī,16,ko͘-lūi-mī,koo1lui7mi7,koo1lui7mi7,kooluimi,kooluimi
落崎賽,lo̍h-kiā-sài,16,lo̍h-kiā-sài,loh8kia7sai3,loh8kia7sai3,lohkiasai,lohkiasai
葉黃素,ia̍p-hông-sòo,16,ia̍p-hông-sò͘,iap8hong5soo3,iap8hong5soo3,iaphongsoo,iaphongsoo
葡萄牙,phû-tô-gâ,16,phû-tô-gâ,phu5to5ga5,phu5to5ga5,phutoga,phutoga
蒙古巡,bông-kóo-sûn,16,bông-kó͘-sûn,bong5koo2sun5,bong5koo2sun5,bongkoosun,bongkoosun
蓄水池,thiok-tsuí-tî,16,thiok-chúi-tî,thiok1tsui2ti5,thiok1chui2ti5,thioktsuiti,thiokchuiti
蓄水率,thiok-tsuí-lu̍t,16,thiok-chúi-lu̍t,thiok1tsui2lut8,thiok1chui2lut8,thioktsuilut,thiokchuilut
蓄水量,thiok-tsuí-liōng,16,thiok-chúi-liōng,thiok1tsui2liong7,thiok1chui2liong7,thioktsuiliong,thiokchuiliong
蓮苞頭,liân-pau-thâu,16,liân-pau-thâu,lian5pau1thau5,lian5pau1thau5,lianpauthau,lianpauthau
薄 tshì-sìr,po̍h-tshì-sìr,16,po̍h-chhì-sìr,poh8tshi3sir3,poh8chhi3sir3,pohtshisir,pohchhisir
薄 tshì-sù,po̍h-tshì-sù,16,po̍h-chhì-sù,poh8tshi3su3,poh8chhi3su3,pohtshisu,pohchhisu
薄喙脣,po̍h-tshuì-tûn,16,po̍h-chhùi-tûn,poh8tshui3tun5,poh8chhui3tun5,pohtshuitun,pohchhuitun
薰衫草,hun-sann-tsháu,16,hun-saⁿ-chháu,hun1sann1tshau2,hun1sann1chhau2,hunsanntshau,hunsannchhau
蘋果光,phōng-kó-kng,16,phōng-kó-kng,phong7ko2kng1,phong7ko2kng1,phongkokng,phongkokng
蘋果派,phōng-kó-phài,16,phōng-kó-phài,phong7ko2phai3,phong7ko2phai3,phongkophai,phongkophai
蘋果肌,phōng-kó-ki,16,phōng-kó-ki,phong7ko2ki1,phong7ko2ki1,phongkoki,phongkoki
處理器,tshú-lí-khì,16,chhú-lí-khì,tshu2li2khi3,chhu2li2khi3,tshulikhi,chhulikhi
蝶仔䘼,ia̍h-á-ńg,16,ia̍h-á-ńg,iah8a2ng2,iah8a2ng2,iahang,iahang
蝶仔泅,ia̍h-á-siû,16,ia̍h-á-siû,iah8a2siu5,iah8a2siu5,iahasiu,iahasiu
螺螄粉,lê-sai-hún,16,lê-sai-hún,le5sai1hun2,le5sai1hun2,lesaihun,lesaihun
蠓仔電,báng-á-tiān,16,báng-á-tiān,bang2a2tian7,bang2a2tian7,bangatian,bangatian
衝鋒銃,tshiong-hong-tshìng,16,chhiong-hong-chhèng,tshiong1hong1tshing3,chhiong1hong1chheng3,tshionghongtshing,chhionghongchheng
複合弓,ho̍k-ha̍p-king,16,ho̍k-ha̍p-keng,hok8hap8king1,hok8hap8keng1,hokhapking,hokhapkeng
西施狗,se-si-káu,16,se-si-káu,se1si1kau2,se1si1kau2,sesikau,sesikau
西洋棋,se-iûnn-kî,16,se-iûⁿ-kî,se1iunn5ki5,se1iunn5ki5,seiunnki,seiunnki
視神經,sī-sîn-king,16,sī-sîn-keng,si7sin5king1,si7sin5keng1,sisinking,sisinkeng
視網膜,sī-bāng-mo̍oh,16,sī-bāng-mo̍͘h,si7bang7mooh8,si7bang7mooh8,sibangmooh,sibangmooh
解析度,kái-sik-tōo,16,kái-sek-tō͘,kai2sik1too7,kai2sek1too7,kaisiktoo,kaisektoo
觸控板,tshiok-khòng-pán,16,chhiok-khòng-pán,tshiok1khong3pan2,chhiok1khong3pan2,tshiokkhongpan,chhiokkhongpan
觸身球,tshiok-sin-kiû,16,chhiok-sin-kiû,tshiok1sin1kiu5,chhiok1sin1kiu5,tshioksinkiu,chhioksinkiu
訂閱制,tīng-ua̍t-tsè,16,tēng-oa̍t-chè,ting7uat8tse3,teng7oat8che3,tinguattse,tengoatche
討論區,thó-lūn-khu,16,thó-lūn-khu,tho2lun7khu1,tho2lun7khu1,tholunkhu,tholunkhu
記憶體,kì-ik-thé,16,kì-ek-thé,ki3ik1the2,ki3ek1the2,kiikthe,kiekthe
記錄檔,kì-lio̍k-tòng,16,kì-lio̍k-tòng,ki3liok8tong3,ki3liok8tong3,kilioktong,kilioktong
記錄檔,kì-lo̍k-tóng,16,kì-lo̍k-tóng,ki3lok8tong2,ki3lok8tong2,kiloktong,kiloktong
調味料,tiâu-bī-liāu,16,tiâu-bī-liāu,tiau5bi7liau7,tiau5bi7liau7,tiaubiliau,tiaubiliau
調理棒,tiâu-lí-pāng,16,tiâu-lí-pāng,tiau5li2pang7,tiau5li2pang7,tiaulipang,tiaulipang
護手霜,hōo-tshiú-song,16,hō͘-chhiú-song,hoo7tshiu2song1,hoo7chhiu2song1,hootshiusong,hoochhiusong
護脣膏,hōo-tûn-ko,16,hō͘-tûn-ko,hoo7tun5ko1,hoo7tun5ko1,hootunko,hootunko
讀卡機,tha̍k-khah-ki,16,tha̍k-khah-ki,thak8khah1ki1,thak8khah1ki1,thakkhahki,thakkhahki
變異株,piàn-ī-tsu,16,piàn-ī-chu,pian3i7tsu1,pian3i7chu1,pianitsu,pianichu
豆腐麵,tāu-hū-mī,16,tāu-hū-mī,tau7hu7mi7,tau7hu7mi7,tauhumi,tauhumi
豬流感,ti-liû-kám,16,ti-liû-kám,ti1liu5kam2,ti1liu5kam2,tiliukam,tiliukam
豬流感,tu-liû-kám,16,tu-liû-kám,tu1liu5kam2,tu1liu5kam2,tuliukam,tuliukam
貴賓狗,kuì-pin-káu,16,kùi-pin-káu,kui3pin1kau2,kui3pin1kau2,kuipinkau,kuipinkau
費南雪,huì-lâm-seh,16,hùi-lâm-seh,hui3lam5seh1,hui3lam5seh1,huilamseh,huilamseh
資料庫,tsu-liāu-khòo,16,chu-liāu-khò͘,tsu1liau7khoo3,chu1liau7khoo3,tsuliaukhoo,chuliaukhoo
賽末點,sài-bua̍t-tiám,16,sài-boa̍t-tiám,sai3buat8tiam2,sai3boat8tiam2,saibuattiam,saiboattiam
起泡片,khí-pho-phìnn,16,khí-pho-phìⁿ,khi2pho1phinn3,khi2pho1phinn3,khiphophinn,khiphophinn
起跑線,khí-pháu-suànn,16,khí-pháu-sòaⁿ,khi2phau2suann3,khi2phau2soann3,khiphausuann,khiphausoann
起跑點,khí-pháu-tiám,16,khí-pháu-tiám,khi2phau2tiam2,khi2phau2tiam2,khiphautiam,khiphautiam
超音波,tshiau-im-pho,16,chhiau-im-pho,tshiau1im1pho1,chhiau1im1pho1,tshiauimpho,chhiauimpho
越武道,ua̍t-bú-tō,16,oa̍t-bú-tō,uat8bu2to7,oat8bu2to7,uatbuto,oatbuto
趖蟲類,sô-thâng-luī,16,sô-thâng-lūi,so5thang5lui7,so5thang5lui7,sothanglui,sothanglui
趨角筅,tshu-kak-tshíng,16,chhu-kak-chhéng,tshu1kak1tshing2,chhu1kak1chheng2,tshukaktshing,chhukakchheng
趨輪枋,tshu-lián-pang,16,chhu-lián-pang,tshu1lian2pang1,chhu1lian2pang1,tshulianpang,chhulianpang
跆拳道,tâi-kûn-tō,16,tâi-kûn-tō,tai5kun5to7,tai5kun5to7,taikunto,taikunto
跤後筋,kha-āu-kin,16,kha-āu-kin,kha1au7kin1,kha1au7kin1,khaaukin,khaaukin
跤後筋,kha-āu-kun,16,kha-āu-kun,kha1au7kun1,kha1au7kun1,khaaukun,khaaukun
跤扒泅,kha-pê-siû,16,kha-pê-siû,kha1pe5siu5,kha1pe5siu5,khapesiu,khapesiu
路透社,lōo-thàu-siā,16,lō͘-thàu-siā,loo7thau3sia7,loo7thau3sia7,loothausia,loothausia
軍用狗,kun-iōng-káu,16,kun-iōng-káu,kun1iong7kau2,kun1iong7kau2,kuniongkau,kuniongkau
軟剾匙,nńg-khau-sî,16,nńg-khau-sî,nng2khau1si5,nng2khau1si5,nngkhausi,nngkhausi
軟轎床,nńg-kiō-tshn̂g,16,nńg-kiō-chhn̂g,nng2kio7tshng5,nng2kio7chhng5,nngkiotshng,nngkiochhng
載入中,tsài-ji̍p-tiong,16,chài-ji̍p-tiong,tsai3jip8tiong1,chai3jip8tiong1,tsaijiptiong,chaijiptiong
載入中,tsài-li̍p-tiong,16,chài-li̍p-tiong,tsai3lip8tiong1,chai3lip8tiong1,tsailiptiong,chailiptiong
輸入欄,su-ji̍p-nuâ,16,su-ji̍p-nôa,su1jip8nua5,su1jip8noa5,sujipnua,sujipnoa
輸入欄,su-li̍p-nuâ,16,su-li̍p-nôa,su1lip8nua5,su1lip8noa5,sulipnua,sulipnoa
轉接頭,tsuán-tsiap-thâu,16,choán-chiap-thâu,tsuan2tsiap1thau5,choan2chiap1thau5,tsuantsiapthau,choanchiapthau
迷客夏,bê-kheh-hā,16,bê-kheh-hā,be5kheh1ha7,be5kheh1ha7,bekhehha,bekhehha
迷眾頁,bê-tsiòng-ia̍h,16,bê-chiòng-ia̍h,be5tsiong3iah8,be5chiong3iah8,betsiongiah,bechiongiah
迷迭香,bê-tia̍t-hiang,16,bê-tia̍t-hiang,be5tiat8hiang1,be5tiat8hiang1,betiathiang,betiathiang
透明度,thàu-bîng-tōo,16,thàu-bêng-tō͘,thau3bing5too7,thau3beng5too7,thaubingtoo,thaubengtoo
透明度,thò-bîng-tōo,16,thò-bêng-tō͘,tho3bing5too7,tho3beng5too7,thobingtoo,thobengtoo
過路人,kuè-lōo-lâng,16,kòe-lō͘-lâng,kue3loo7lang5,koe3loo7lang5,kueloolang,koeloolang
遠近法,hn̄g-kīn-huat,16,hn̄g-kīn-hoat,hng7kin7huat1,hng7kin7hoat1,hngkinhuat,hngkinhoat
遠近法,hn̄g-kūn-huat,16,hn̄g-kūn-hoat,hng7kun7huat1,hng7kun7hoat1,hngkunhuat,hngkunhoat
邊緣人,pian-iân-jîn,16,pian-iân-jîn,pian1ian5jin5,pian1ian5jin5,pianianjin,pianianjin
酸種麭,sng-tsíng-pháng,16,sng-chéng-pháng,sng1tsing2phang2,sng1cheng2phang2,sngtsingphang,sngchengphang
酸薟湯,sng-hiam-thng,16,sng-hiam-thng,sng1hiam1thng1,sng1hiam1thng1,snghiamthng,snghiamthng
重巡膠,tîng-sûn-ka,16,têng-sûn-ka,ting5sun5ka1,teng5sun5ka1,tingsunka,tengsunka
重巡貼,tîng-sûn-tah,16,têng-sûn-tah,ting5sun5tah1,teng5sun5tah1,tingsuntah,tengsuntah
重整理,tîng-tsíng-lí,16,têng-chéng-lí,ting5tsing2li2,teng5cheng2li2,tingtsingli,tengchengli
重載入,tîng-tsài-ji̍p,16,têng-chài-ji̍p,ting5tsai3jip8,teng5chai3jip8,tingtsaijip,tengchaijip
金屬感,kim-sio̍k-kám,16,kim-sio̍k-kám,kim1siok8kam2,kim1siok8kam2,kimsiokkam,kimsiokkam
金滑感,kim-ku̍t-kám,16,kim-ku̍t-kám,kim1kut8kam2,kim1kut8kam2,kimkutkam,kimkutkam
金萱茶,kim-suan-tê,16,kim-soan-tê,kim1suan1te5,kim1soan1te5,kimsuante,kimsoante
鈉含量,nà-hâm-liōng,16,nà-hâm-liōng,na3ham5liong7,na3ham5liong7,nahamliong,nahamliong
鈕仔餅,liú-á-piánn,16,liú-á-piáⁿ,liu2a2piann2,liu2a2piann2,liuapiann,liuapiann
鋁箔紙,lī-po̍h-tsuá,16,lī-po̍h-chóa,li7poh8tsua2,li7poh8choa2,lipohtsua,lipohchoa
鋁箔紙,lū-po̍h-tsuá,16,lū-po̍h-chóa,lu7poh8tsua2,lu7poh8choa2,lupohtsua,lupohchoa
鎮暴銃,tìn-pō-tshìng,16,tìn-pō-chhèng,tin3po7tshing3,tin3po7chheng3,tinpotshing,tinpochheng
鐵觀音,thih-kuan-im,16,thih-koan-im,thih1kuan1im1,thih1koan1im1,thihkuanim,thihkoanim
開發者,khai-huat-tsiá,16,khai-hoat-chiá,khai1huat1tsia2,khai1hoat1chia2,khaihuattsia,khaihoatchia
開講室,khai-káng-sik,16,khai-káng-sek,khai1kang2sik1,khai1kang2sek1,khaikangsik,khaikangsek
閣活節,koh-ua̍h-tseh,16,koh-oa̍h-cheh,koh1uah8tseh1,koh1oah8cheh1,kohuahtseh,kohoahcheh
閣活節,koh-ua̍h-tsueh,16,koh-oa̍h-choeh,koh1uah8tsueh1,koh1oah8choeh1,kohuahtsueh,kohoahchoeh
閬位坐,làng-uī-tsē,16,làng-ūi-chē,lang3ui7tse7,lang3ui7che7,languitse,languiche
防曝乳,hông-pha̍k-jú,16,hông-pha̍k-jú,hong5phak8ju2,hong5phak8ju2,hongphakju,hongphakju
防曝乳,hông-pha̍k-lú,16,hông-pha̍k-lú,hong5phak8lu2,hong5phak8lu2,hongphaklu,hongphaklu
阿華田,a-huâ-tiân,16,a-hôa-tiân,a1hua5tian5,a1hoa5tian5,ahuatian,ahoatian
隔暝醉,keh-mê-tsuì,16,keh-mê-chùi,keh1me5tsui3,keh1me5chui3,kehmetsui,kehmechui
隔暝醉,keh-mî-tsuì,16,keh-mî-chùi,keh1mi5tsui3,keh1mi5chui3,kehmitsui,kehmichui
隔離霜,keh-lī-song,16,keh-lī-song,keh1li7song1,keh1li7song1,kehlisong,kehlisong
隨身碟,suî-sin-tia̍p,16,sûi-sin-tia̍p,sui5sin1tiap8,sui5sin1tiap8,suisintiap,suisintiap
隱私權,ún-su-khuân,16,ún-su-khoân,un2su1khuan5,un2su1khoan5,unsukhuan,unsukhoan
隱私權,ún-su-kuân,16,ún-su-koân,un2su1kuan5,un2su1koan5,unsukuan,unsukoan
雙蹄目,siang-tuê-bo̍k,16,siang-tôe-bo̍k,siang1tue5bok8,siang1toe5bok8,siangtuebok,siangtoebok
雙蹄目,siang-tê-bo̍k,16,siang-tê-bo̍k,siang1te5bok8,siang1te5bok8,siangtebok,siangtebok
雙響炮,siang-hiáng-phàu,16,siang-hiáng-phàu,siang1hiang2phau3,siang1hiang2phau3,sianghiangphau,sianghiangphau
雞肉塊,ke-bah-tè,16,ke-bah-tè,ke1bah1te3,ke1bah1te3,kebahte,kebahte
雞肉塊,kue-bah-tè,16,koe-bah-tè,kue1bah1te3,koe1bah1te3,kuebahte,koebahte
離岸流,lī-huānn-lâu,16,lī-hōaⁿ-lâu,li7huann7lau5,li7hoann7lau5,lihuannlau,lihoannlau
雪納瑞,si-náu-sò,16,si-náu-sò,si1nau2so3,si1nau2so3,sinauso,sinauso
雪花冰,seh-hue-ping,16,seh-hoe-peng,seh1hue1ping1,seh1hoe1peng1,sehhueping,sehhoepeng
電子批,tiān-tsú-phe,16,tiān-chú-phe,tian7tsu2phe1,tian7chu2phe1,tiantsuphe,tianchuphe
電子批,tiān-tsú-phue,16,tiān-chú-phoe,tian7tsu2phue1,tian7chu2phoe1,tiantsuphue,tianchuphoe
電扶梯,tiān-hû-thui,16,tiān-hû-thui,tian7hu5thui1,tian7hu5thui1,tianhuthui,tianhuthui
電磁爐,tiān-tsû-lôo,16,tiān-chû-lô͘,tian7tsu5loo5,tian7chu5loo5,tiantsuloo,tianchuloo
電腦鼠,tiān-náu-tshí,16,tiān-náu-chhí,tian7nau2tshi2,tian7nau2chhi2,tiannautshi,tiannauchhi
電腦鼠,tiān-náu-tshú,16,tiān-náu-chhú,tian7nau2tshu2,tian7nau2chhu2,tiannautshu,tiannauchhu
霜淇淋,sng-kî-lîm,16,sng-kî-lîm,sng1ki5lim5,sng1ki5lim5,sngkilim,sngkilim
霧目眉,bū-ba̍k-bâi,16,bū-ba̍k-bâi,bu7bak8bai5,bu7bak8bai5,bubakbai,bubakbai
霹靂舞,phik-li̍k-bú,16,phek-le̍k-bú,phik1lik8bu2,phek1lek8bu2,phiklikbu,pheklekbu
青奶茶,tshenn-ling-tê,16,chheⁿ-leng-tê,tshenn1ling1te5,chhenn1leng1te5,tshennlingte,chhennlengte
青奶茶,tshinn-ni-tê,16,chhiⁿ-ni-tê,tshinn1ni1te5,chhinn1ni1te5,tshinnnite,chhinnnite
韓系妝,hân-hē-tsong,16,hân-hē-chong,han5he7tsong1,han5he7chong1,hanhetsong,hanhechong
頂一步,tíng-tsi̍t-pōo,16,téng-chi̍t-pō͘,ting2tsit8poo7,teng2chit8poo7,tingtsitpoo,tengchitpoo
頂半場,tíng-puànn-tiûnn,16,téng-pòaⁿ-tiûⁿ,ting2puann3tiunn5,teng2poann3tiunn5,tingpuanntiunn,tengpoanntiunn
預售厝,ī-siū-tshù,16,ī-siū-chhù,i7siu7tshu3,i7siu7chhu3,isiutshu,isiuchhu
預售厝,ū-siū-tshù,16,ū-siū-chhù,u7siu7tshu3,u7siu7chhu3,usiutshu,usiuchhu
類普篩,luī-phóo-thai,16,lūi-phó͘-thai,lui7phoo2thai1,lui7phoo2thai1,luiphoothai,luiphoothai
顯示卡,hián-sī-khah,16,hián-sī-khah,hian2si7khah1,hian2si7khah1,hiansikhah,hiansikhah
飄目眉,phiau-ba̍k-bâi,16,phiau-ba̍k-bâi,phiau1bak8bai5,phiau1bak8bai5,phiaubakbai,phiaubakbai
飛行傘,hui-hîng-suànn,16,hui-hêng-sòaⁿ,hui1hing5suann3,hui1heng5soann3,huihingsuann,huihengsoann
食甲飽,tsia̍h-kah-pá,16,chia̍h-kah-pá,tsiah8kah1pa2,chiah8kah1pa2,tsiahkahpa,chiahkahpa
養樂多,ióng-lo̍k-to,16,ióng-lo̍k-to,iong2lok8to1,iong2lok8to1,ionglokto,ionglokto
馬卡龍,ma-khá-lóng,16,ma-khá-lóng,ma1kha2long2,ma1kha2long2,makhalong,makhalong
馬德里,má-tik-lí,16,má-tek-lí,ma2tik1li2,ma2tek1li2,matikli,matekli
馬拉松,ma-lá-sóng,16,ma-lá-sóng,ma1la2song2,ma1la2song2,malasong,malasong
馬花糋,bé-hue-tsìnn,16,bé-hoe-chìⁿ,be2hue1tsinn3,be2hoe1chinn3,behuetsinn,behoechinn
駱駝馬,lo̍k-tô-bé,16,lo̍k-tô-bé,lok8to5be2,lok8to5be2,loktobe,loktobe
驅逐令,khu-tio̍k-līng,16,khu-tio̍k-lēng,khu1tiok8ling7,khu1tiok8leng7,khutiokling,khutiokleng
驅逐艦,khu-tio̍k-lām,16,khu-tio̍k-lām,khu1tiok8lam7,khu1tiok8lam7,khutioklam,khutioklam
驗證碼,giām-tsìng-bé,16,giām-chèng-bé,giam7tsing3be2,giam7cheng3be2,giamtsingbe,giamchengbe
鬚鯨類,tshiu-king-luī,16,chhiu-keng-lūi,tshiu1king1lui7,chhiu1keng1lui7,tshiukinglui,chhiukenglui
魁北克,khue-pak-khik,16,khoe-pak-khek,khue1pak1khik1,khoe1pak1khek1,khuepakkhik,khoepakkhek
魚子醬,hî-tsí-tsiùnn,16,hî-chí-chiùⁿ,hi5tsi2tsiunn3,hi5chi2chiunn3,hitsitsiunn,hichichiunn
鮮奶捲,tshinn-ling-kńg,16,chhiⁿ-leng-kńg,tshinn1ling1kng2,chhinn1leng1kng2,tshinnlingkng,chhinnlengkng
鮮奶捲,tshinn-ni-kńg,16,chhiⁿ-ni-kńg,tshinn1ni1kng2,chhinn1ni1kng2,tshinnnikng,chhinnnikng
鱘龍魚,sîm-liông-hî,16,sîm-liông-hî,sim5liong5hi5,sim5liong5hi5,simlionghi,simlionghi
鱘龍魚,sîm-liông-hû,16,sîm-liông-hû,sim5liong5hu5,sim5liong5hu5,simlionghu,simlionghu
鳥鼠仔,niáu-tshí-á,16,niáu-chhí-á,niau2tshi2a2,niau2chhi2a2,niautshia,niauchhia
鳥鼠仔,niáu-tshú-á,16,niáu-chhú-á,niau2tshu2a2,niau2chhu2a2,niautshua,niauchhua
鹹酥雞,kiâm-soo-ke,16,kiâm-so͘-ke,kiam5soo1ke1,kiam5soo1ke1,kiamsooke,kiamsooke
鹹酥雞,kiâm-soo-kue,16,kiâm-so͘-koe,kiam5soo1kue1,kiam5soo1koe1,kiamsookue,kiamsookoe
鹼水麭,kinn-tsuí-pháng,16,kiⁿ-chúi-pháng,kinn1tsui2phang2,kinn1chui2phang2,kinntsuiphang,kinnchuiphang
麥當勞,be̍h-tong-lô,16,be̍h-tong-lô,beh8tong1lo5,beh8tong1lo5,behtonglo,behtonglo
麥當勞,bi̍k-tong-lô,16,be̍k-tong-lô,bik8tong1lo5,bek8tong1lo5,biktonglo,bektonglo
麻仔葉,muâ-á-hio̍h,16,môa-á-hio̍h,mua5a2hioh8,moa5a2hioh8,muaahioh,moaahioh
黏錫筆,liâm-siah-pit,16,liâm-siah-pit,liam5siah1pit1,liam5siah1pit1,liamsiahpit,liamsiahpit
點陣圖,tiám-tīn-tôo,16,tiám-tīn-tô͘,tiam2tin7too5,tiam2tin7too5,tiamtintoo,tiamtintoo
鼻影筅,phīnn-iánn-tshíng,16,phīⁿ-iáⁿ-chhéng,phinn7iann2tshing2,phinn7iann2chheng2,phinnianntshing,phinniannchheng
鼻暗影,phīnn-àm-iánn,16,phīⁿ-àm-iáⁿ,phinn7am3iann2,phinn7am3iann2,phinnamiann,phinnamiann
鼻竇炎,phīnn-tōo-iām,16,phīⁿ-tō͘-iām,phinn7too7iam7,phinn7too7iam7,phinntooiam,phinntooiam
鼻胃管,phīnn-uī-kóng,16,phīⁿ-ūi-kóng,phinn7ui7kong2,phinn7ui7kong2,phinnuikong,phinnuikong
龍骨髓,liông-kut-tshué,16,liông-kut-chhóe,liong5kut1tshue2,liong5kut1chhoe2,liongkuttshue,liongkutchhoe
龍骨髓,lîng-kut-tshé,16,lêng-kut-chhé,ling5kut1tshe2,leng5kut1chhe2,lingkuttshe,lengkutchhe
𪐞染液,tòo-ní-i̍k,16,tò͘-ní-e̍k,too3ni2ik8,too3ni2ek8,tooniik,tooniek
𪐞染筅,tòo-ní-tshíng,16,tò͘-ní-chhéng,too3ni2tshing2,too3ni2chheng2,toonitshing,toonichheng
貼起去,tah--khí-khì,12,tah--khí-khì,tah1khi2khi3,tah1khi2khi3,tahkhikhi,tahkhikhi
邊仔面,pinn--á-bīn,12,piⁿ--á-bīn,pinn1a2bin7,pinn1a2bin7,pinnabin,pinnabin
鉸落來,ka--lo̍h-lâi,12,ka--lo̍h-lâi,ka1loh8lai5,ka1loh8lai5,kalohlai,kalohlai
