hanzi,tl,frequency,poj
合奏曲,ha̍p-tsàu-khik,16,ha̍p-chàu-khek
合體字,ha̍p-thé-jī,16,ha̍p-thé-jī
吊䘥仔,tiàu-kah-á,16,tiàu-kah-á
吊鬼仔,tiàu-kuí-á,16,tiàu-kúi-á
同位角,tông-uī-kak,16,tông-ūi-kak
同樂會,tông-lo̍k-huē,16,tông-lo̍k-hōe
同類詞,tông-luī-sû,16,tông-lūi-sû
吸水紙,khip-tsuí-tsuá,16,khip-chúi-chóa
呼應法,hoo-ìng-huat,16,ho͘-èng-hoat
和目鏡,hô-ba̍k-kiànn,16,hô-ba̍k-kiàⁿ
咸豐草,hâm-hong-tsháu,16,hâm-hong-chháu
哭調仔,khàu-tiāu-á,16,khàu-tiāu-á
商調式,siong-tiāu-sik,16,siong-tiāu-sek
問候語,būn-hāu-gí,16,būn-hāu-gí
喇叭喙,lá-pah-tshuì,16,lá-pah-chhùi
喙空癌,tshuì-khang-gâm,16,chhùi-khang-gâm
喙食物,tshuì-tsia̍h-mi̍h,16,chhùi-chia̍h-mi̍h
喙齒根,tshuì-khí-kin,16,chhùi-khí-kin
單簧管,tan-hông-kuán,16,tan-hông-koán
器樂曲,khì-ga̍k-khik,16,khì-ga̍k-khek
四位數,sì-uī-sòo,16,sì-ūi-sò͘
四四拍,sù-sù-phik,16,sù-sù-phek
四字詞,sì-jī-sû,16,sì-jī-sû
四弦琴,sì-hiân-khîm,16,sì-hiân-khîm
四等星,sì-tíng-tshenn,16,sì-téng-chheⁿ
四角柱,sì-kak-thiāu,16,sì-kak-thiāu
四角錐,sì-kak-tsui,16,sì-kak-chui
四重奏,sù-tîng-tsàu,16,sù-têng-chàu
因果句,in-kó-kù,16,in-kó-kù
囡仔兄,gín-á-hiann,16,gín-á-hiaⁿ
囡仔冊,gín-á-tsheh,16,gín-á-chheh
囡仔古,gín-á-kóo,16,gín-á-kó͘
囡仔姊,gín-á-tsí,16,gín-á-chí
囡仔戲,gín-á-hì,16,gín-á-hì
囡仔書,gín-á-tsu,16,gín-á-chu
囡仔歌,gín-á-kua,16,gín-á-koa
囡仔魚,gín-á-hî,16,gín-á-hî
囡仔齣,gín-á-tshut,16,gín-á-chhut
固定點,kòo-tīng-tiám,16,kò͘-tēng-tiám
國姓爺,kok-sìng-iâ,16,kok-sèng-iâ
國慶日,kok-khìng-ji̍t,16,kok-khèng-ji̍t
國際化,kok-tsè-huà,16,kok-chè-hòa
圓周率,înn-tsiu-lu̍t,16,îⁿ-chiu-lu̍t
圓周長,înn-tsiu-tn̂g,16,îⁿ-chiu-tn̂g
圓形圖,înn-hîng-tôo,16,îⁿ-hêng-tô͘
圓扇形,înn-sìnn-hîng,16,îⁿ-sìⁿ-hêng
圓柱體,înn-thiāu-thé,16,îⁿ-thiāu-thé
圓栱門,uân-kong-mn̂g,16,oân-kong-mn̂g
圓滑線,înn-ku̍t-suànn,16,îⁿ-ku̍t-sòaⁿ
圓箍仔,înn-khoo-á,16,îⁿ-kho͘-á
圓舞曲,înn-bú-khik,16,îⁿ-bú-khek
圓面積,înn-bīn-tsik,16,îⁿ-bīn-chek
圓鼓吹,înn-kóo-tshue,16,îⁿ-kó͘-chhoe
土風舞,thóo-hong-bú,16,thó͘-hong-bú
地下水,tē-hā-tsuí,16,tē-hā-chúi
地下莖,tē-hā-king,16,tē-hā-keng
地動帶,tē-tāng-tài,16,tē-tāng-tài
地平面,tē-pîng-bīn,16,tē-pêng-bīn
地球儀,tē-kiû-gî,16,tē-kiû-gî
地表水,tē-piáu-tsuí,16,tē-piáu-chúi
坪仔田,pênn-á-tshân,16,pêⁿ-á-chhân
培養皿,puê-ióng-bíng,16,pôe-ióng-béng
基準量,ki-tsún-liōng,16,ki-chún-liōng
塗觱哹,thôo-pi-pu,16,thô͘-pi-pu
壯丁團,tsòng-ting-thuân,16,chòng-teng-thoân
壯年期,tsòng-liân-kî,16,chòng-liân-kî
外來語,guā-lâi-gí,16,gōa-lâi-gí
外接圓,guā-tsiap-înn,16,gōa-chiap-îⁿ
多位數,to-uī-sòo,16,to-ūi-sò͘
多元化,to-guân-huà,16,to-goân-hòa
多樣性,to-iūnn-sìng,16,to-iūⁿ-sèng
多邊形,to-pinn-hîng,16,to-piⁿ-hêng
多音字,to-im-jī,16,to-im-jī
多項式,to-hāng-sik,16,to-hāng-sek
夜行性,iā-hîng-sìng,16,iā-hêng-sèng
大gí仔,tuā-gí-á,16,tōa-gí-á
大人齒,tuā-lâng-khí,16,tōa-lâng-khí
大前鋒,tuā-tsiân-hong,16,tōa-chiân-hong
大口家,tuā-kháu-ke,16,tōa-kháu-ke
大口灶,tuā-kháu-tsàu,16,tōa-kháu-chàu
大坌坑,tuā-pūn-khenn,16,tōa-pūn-kheⁿ
大家口,tuā-ke-kháu,16,tōa-ke-kháu
大家庭,tuā-ka-tîng,16,tōa-ka-têng
大提琴,tuā-thê-khîm,16,tōa-thê-khîm
大朝年,tuā-tiâu-nî,16,tōa-tiâu-nî
大氣層,tāi-khì-tsân,16,tāi-khì-chân
大水蟻,tuā-tsuí-hiā,16,tōa-chúi-hiā
大洋洲,tāi-iûnn-tsiu,16,tāi-iûⁿ-chiu
大犬座,tāi-khián-tsō,16,tāi-khián-chō
大獵祭,tuā-la̍h-tsè,16,tōa-la̍h-chè
大紅花,tuā-âng-hue,16,tōa-âng-hoe
大肚仔,tuā-tōo-á,16,tōa-tō͘-á
大腸癌,tuā-tn̂g-gâm,16,tōa-tn̂g-gâm
大自然,tāi-tsū-jiân,16,tāi-chū-jiân
大賣場,tuā-bē-tiûnn,16,tōa-bē-tiûⁿ
大車齒,tuā-tshia-khí,16,tōa-chhia-khí
大鍵琴,tuā-kiān-khîm,16,tōa-kiān-khîm
大阮琴,tuā-guán-khîm,16,tōa-goán-khîm
大陸島,tāi-lio̍k-tó,16,tāi-lio̍k-tó
大齒輪,tuā-khí-lûn,16,tōa-khí-lûn
天兔座,thinn-thòo-tsō,16,thiⁿ-thò͘-chō
天文台,thian-bûn-tâi,16,thian-bûn-tâi
天氣圖,thinn-khì-tôo,16,thiⁿ-khì-tô͘
天津四,thian-tin-sì,16,thian-tin-sì
天然氣,thian-jiân-khì,16,thian-jiân-khì
天狼星,thian-lông-tshenn,16,thian-lông-chheⁿ
天琴座,thian-khîm-tsō,16,thian-khîm-chō
天竺葵,thian-tiok-khuê,16,thian-tiok-khôe
天蠍座,thian-giat-tsō,16,thian-giat-chō
天鵝座,thinn-gô-tsō,16,thiⁿ-gô-chō
天鷹座,thian-ing-tsō,16,thian-eng-chō
太極拳,thài-ki̍k-kûn,16,thài-ke̍k-kûn
太空人,thài-khong-jîn,16,thài-khong-jîn
太空船,thài-khong-tsûn,16,thài-khong-chûn
太陽能,thài-iông-lîng,16,thài-iông-lêng
夾注號,kiap-tsù-hō,16,kiap-chù-hō
女低音,lí-kē-im,16,lí-kē-im
女高音,lí-ko-im,16,lí-ko-im
好朋友,hó-pîng-iú,16,hó-pêng-iú
子午針,tsú-ngóo-tsiam,16,chú-ngó͘-chiam
子宮頭,tsú-kiong-thâu,16,chú-kiong-thâu
字劃數,jī-ue̍h-sòo,16,jī-oe̍h-sò͘
字條仔,jī-tiâu-á,16,jī-tiâu-á
孢子囊,pau-tsí-lông,16,pau-chí-lông
守門員,siú-mn̂g-uân,16,siú-mn̂g-oân
完全數,uân-tsuân-sòo,16,oân-choân-sò͘
完美數,uân-bí-sòo,16,oân-bí-sò͘
宗親會,tsong-tshin-huē,16,chong-chhin-hōe
定位枋,tīng-uī-pang,16,tēng-ūi-pang
定滑輪,tīng-ku̍t-lûn,16,tēng-ku̍t-lûn
定音鼓,tīng-im-kóo,16,tēng-im-kó͘
客家人,kheh-ka-lâng,16,kheh-ka-lâng
室內樂,sik-lāi-ga̍k,16,sek-lāi-ga̍k
室女座,sik-lú-tsō,16,sek-lú-chō
室宿一,sik-siù-it,16,sek-siù-it
室宿二,sik-siù-jī,16,sek-siù-jī
宮廷舞,kiong-tîng-bú,16,kiong-têng-bú
宮調式,kiong-tiāu-sik,16,kiong-tiāu-sek
密密生,ba̍t-ba̍t-senn,16,ba̍t-ba̍t-seⁿ
寒人,kuânn--lâng,16,kôaⁿ--lâng
寒著,kuânn--tio̍h,16,kôaⁿ--tio̍h
實驗室,si̍t-giām-sik,16,si̍t-giām-sek
實驗組,si̍t-giām-tsoo,16,si̍t-giām-cho͘
專業化,tsuan-gia̍p-huà,16,choan-gia̍p-hòa
對半分,tuì-puànn-pun,16,tùi-pòaⁿ-pun
對反詞,tuì-huán-sû,16,tùi-hoán-sû
對應角,tuì-ìng-kak,16,tùi-èng-kak
對應邊,tuì-ìng-pinn,16,tùi-èng-piⁿ
對應點,tuì-ìng-tiám,16,tùi-èng-tiám
對拗剪,tuì-áu-tsián,16,tùi-áu-chián
對比色,tuì-pí-sik,16,tùi-pí-sek
對照組,tuì-tsiàu-tsoo,16,tùi-chiàu-cho͘
對照表,tuì-tsiàu-pió,16,tùi-chiàu-pió
對稱角,tuì-tshìng-kak,16,tùi-chhèng-kak
對稱邊,tuì-tshìng-pinn,16,tùi-chhèng-piⁿ
對稱點,tuì-tshìng-tiám,16,tùi-chhèng-tiám
對角線,tuì-kak-suànn,16,tùi-kak-sòaⁿ
對頂角,tuì-tíng-kak,16,tùi-téng-kak
小作家,sió-tsok-ka,16,sió-chok-ka
小前鋒,sió-tsiân-hong,16,sió-chiân-hong
小喇叭,sió-lá-pah,16,sió-lá-pah
小學校,sió-ha̍k-hāu,16,sió-ha̍k-hāu
小快板,sió-khuài-pán,16,sió-khoài-pán
小提琴,sió-thê-khîm,16,sió-thê-khîm
小數倍,sió-sòo-puē,16,sió-sò͘-pōe
小數點,sió-sòo-tiám,16,sió-sò͘-tiám
小朋友,sió-pîng-iú,16,sió-pêng-iú
小犬座,siáu-khián-tsō,16,siáu-khián-chō
小白菜,sió-pe̍h-tshài,16,sió-pe̍h-chhài
小節線,sió-tsiat-suànn,16,sió-chiat-sòaⁿ
小行板,sió-hîng-pán,16,sió-hêng-pán
小雨燕,sió-ú-iàn,16,sió-ú-iàn
少囝化,tsió-kiánn-huà,16,chió-kiáⁿ-hòa
少子化,siáu-tsú-huà,16,siáu-chú-hòa
尖仔尾,tsiam-á-bué,16,chiam-á-bóe
尪仔仁,ang-á-jîn,16,ang-á-jîn
尪仔冊,ang-á-tsheh,16,ang-á-chheh
尪仔頭,ang-á-thâu,16,ang-á-thâu
屈尺角,khut-tshioh-kak,16,khut-chhioh-kak
山坡地,suann-pho-tē,16,soaⁿ-pho-tē
山櫻花,suann-ing-hue,16,soaⁿ-eng-hoe
山水畫,san-suí-uē,16,san-súi-ōe
山烏鶖,suann-oo-tshiu,16,soaⁿ-o͘-chhiu
山瑞香,suann-suī-hiong,16,soaⁿ-sūi-hiong
山藥薯,suann-io̍h-tsî,16,soaⁿ-io̍h-chî
工作列,kang-tsok-lia̍t,16,kang-chok-lia̍t
工務局,kang-bū-kio̍k,16,kang-bū-kio̍k
工商業,kang-siong-gia̍p,16,kang-siong-gia̍p
工業區,kang-gia̍p-khu,16,kang-gia̍p-khu
工藝品,kang-gē-phín,16,kang-gē-phín
巨蟹座,kī-hāi-tsō,16,kī-hāi-chō
市公所,tshī-kong-sóo,16,chhī-kong-só͘
市政府,tshī-tsìng-hú,16,chhī-chèng-hú
市議會,tshī-gī-huē,16,chhī-gī-hōe
帶分數,tài-hun-sòo,16,tài-hun-sò͘
帶原者,tài-guân-tsiá,16,tài-goân-chiá
帶小數,tài-sió-sòo,16,tài-sió-sò͘
幌振動,hàinn-tín-tāng,16,hàiⁿ-tín-tāng
干擾素,kan-jiáu-sòo,16,kan-jiáu-sò͘
平均數,pîng-kin-sòo,16,pêng-kin-sò͘
平常年,pîng-siông-nî,16,pêng-siông-nî
平方根,pîng-hong-kin,16,pêng-hong-kin
平行線,pîng-hîng-suànn,16,pêng-hêng-sòaⁿ
平行脈,pîng-hîng-me̍h,16,pêng-hêng-me̍h
平衡感,pîng-hîng-kám,16,pêng-hêng-kám
平衡木,pîng-hîng-bo̍k,16,pêng-hêng-bo̍k
平飛球,pênn-pue-kiû,16,pêⁿ-poe-kiû
幼兒期,iù-jî-kî,16,iù-jî-kî
幼葉仔,iù-hio̍h-á,16,iù-hio̍h-á
幾點半,kuí-tiám-puànn,16,kúi-tiám-pòaⁿ
底邊長,té-pinn-tn̂g,16,té-piⁿ-tn̂g
底面積,té-bīn-tsik,16,té-bīn-chek
弓仔秤,king-á-tshìn,16,keng-á-chhìn
弓箭步,king-tsìnn-pōo,16,keng-chìⁿ-pō͘
弦切角,hiân-tshiat-kak,16,hiân-chhiat-kak
弦樂器,hiân-ga̍k-khì,16,hiân-ga̍k-khì
弦樂團,hiân-ga̍k-thuân,16,hiân-ga̍k-thoân
弱起拍,jio̍k-khí-phik,16,jio̍k-khí-phek
彈鋼琴,tuânn-kǹg-khîm,16,tôaⁿ-kǹg-khîm
形聲字,hîng-siann-jī,16,hêng-siaⁿ-jī
彩色筆,tshái-sik-pit,16,chhái-sek-pit
徛直線,khiā-ti̍t-suànn,16,khiā-ti̍t-sòaⁿ
御夫座,gū-hu-tsō,16,gū-hu-chō
微生物,bî-sing-bu̍t,16,bî-seng-bu̍t
微生菌,bî-sing-khún,16,bî-seng-khún
徵調式,tí-tiāu-sik,16,tí-tiāu-sek
心宿二,sim-siok-jī,16,sim-siok-jī
心智圖,sim-tì-tôo,16,sim-tì-tô͘
心絞疼,sim-ká-thiànn,16,sim-ká-thiàⁿ
心臟病,sim-tsōng-pēnn,16,sim-chōng-pēⁿ
志工隊,tsì-kang-tuī,16,chì-kang-tūi
快速鍵,khuài-sok-kiān,16,khoài-sok-kiān
快速齒,khuài-sok-khí,16,khoài-sok-khí
性侵害,sìng-tshim-hāi,16,sèng-chhim-hāi
性命力,sènn-miā-li̍k,16,sèⁿ-miā-le̍k
性教育,sìng-kàu-io̍k,16,sèng-kàu-io̍k
性霸凌,sìng-pà-lîng,16,sèng-pà-lêng
性騷擾,sìng-so-jiáu,16,sèng-so-jiáu
恆春城,hîng-tshun-siânn,16,hêng-chhun-siâⁿ
想像力,sióng-siōng-li̍k,16,sióng-siōng-le̍k
愛滋病,ài-tsu-pēnn,16,ài-chu-pēⁿ
感嘆號,kám-thàn-hō,16,kám-thàn-hō
感想法,kám-sióng-huat,16,kám-sióng-hoat
感著,kám--tio̍h,16,kám--tio̍h
慢性病,bān-sìng-pēnn,16,bān-sèng-pēⁿ
慣用跤,kuàn-iōng-kha,16,koàn-iōng-kha
懸度角,kuân-tōo-kak,16,koân-tō͘-kak
懸發球,kuân-huat-kiû,16,koân-hoat-kiû
懸閣強,kuân-koh-kiông,16,koân-koh-kiông
懸飛球,kuân-pue-kiû,16,koân-poe-kiû
成年期,sîng-liân-kî,16,sêng-liân-kî
成年禮,sîng-liân-lé,16,sêng-liân-lé
成正比,sîng-tsìng-pí,16,sêng-chèng-pí
戒嚴令,kài-giâm-līng,16,kài-giâm-lēng
戲尪仔,hì-ang-á,16,hì-ang-á
手工包,tshiú-kang-pau,16,chhiú-kang-pau
手工業,tshiú-kang-gia̍p,16,chhiú-kang-gia̍p
手搖鈴,tshiú-iô-lîng,16,chhiú-iô-lêng
手風琴,tshiú-hong-khîm,16,chhiú-hong-khîm
打耳祭,tá-ní-tsè,16,tá-ní-chè
托體能,thuh-thé-lîng,16,thuh-thé-lêng
投影片,tâu-iánn-phìnn,16,tâu-iáⁿ-phìⁿ
投票率,tâu-phiò-lu̍t,16,tâu-phiò-lu̍t
抗力臂,khòng-li̍k-pì,16,khòng-le̍k-pì
抗力點,khòng-li̍k-tiám,16,khòng-le̍k-tiám
折仔戲,tsiat-á-hì,16,chiat-á-hì
折線圖,tsiat-suànn-tôo,16,chiat-sòaⁿ-tô͘
抽象畫,thiu-siōng-uē,16,thiu-siōng-ōe
抾字紙,khioh-jī-tsuá,16,khioh-jī-chóa
拋物線,phau-bu̍t-suànn,16,phau-bu̍t-sòaⁿ
拍喙鼓,phah-tshuì-kóo,16,phah-chhùi-kó͘
拍噗仔,phah-pho̍k-á,16,phah-pho̍k-á
拍官司,phah-kuann-si,16,phah-koaⁿ-si
拍拍器,phah-phik-khì,16,phah-phek-khì
拍風雷,phah-hong-luî,16,phah-hong-lûi
拼貼法,phing-tah-huat,16,pheng-tah-hoat
拼貼畫,phing-tah-uē,16,pheng-tah-ōe
指北極,tsí-pak-ki̍k,16,chí-pak-ke̍k
指北針,tsí-pak-tsiam,16,chí-pak-chiam
指南極,tsí-lâm-ki̍k,16,chí-lâm-ke̍k
指南針,tsí-lâm-tsiam,16,chí-lâm-chiam
指揮家,tsí-hui-ka,16,chí-hui-ka
指揮法,tsí-hui-huat,16,chí-hui-hoat
指數律,tsí-sòo-lu̍t,16,chí-sò͘-lu̍t
指示劑,tsí-sī-tse,16,chí-sī-che
指示藥,tsí-sī-io̍h,16,chí-sī-io̍h
挺水性,thíng-tsuí-sìng,16,théng-chúi-sèng
捋仔田,lua̍h-á-tshân,16,loa̍h-á-chhân
捙畚斗,tshia-pùn-táu,16,chhia-pùn-táu
排水溝,pâi-tsuí-kau,16,pâi-chúi-kau
掖種祭,iā-tsíng-tsè,16,iā-chéng-chè
掠篙泅,lia̍h-ko-siû,16,lia̍h-ko-siû
探墓厝,thàm-bōng-tshù,16,thàm-bōng-chhù
接力賽,tsiap-li̍k-sài,16,chiap-le̍k-sài
接物鏡,tsiap-bu̍t-kiànn,16,chiap-bu̍t-kiàⁿ
接目鏡,tsiap-bo̍k-kiànn,16,chiap-bo̍k-kiàⁿ
接觸力,tsiap-tshiok-li̍k,16,chiap-chhiok-le̍k
接觸面,tsiap-tshiok-bīn,16,chiap-chhiok-bīn
控制鈕,khòng-tsè-liú,16,khòng-chè-liú
插敘法,tshah-sū-huat,16,chhah-sū-hoat
插畫家,tshah-uē-ka,16,chhah-ōe-ka
揣對象,tshuē-tuì-siōng,16,chhōe-tùi-siōng
搖頭丸,iô-thâu-uân,16,iô-thâu-oân
摩擦力,môo-tshat-li̍k,16,mô͘-chhat-le̍k
撇頓點,phiat-tùn-tiám,16,phiat-tùn-tiám
擊樂器,kik-ga̍k-khì,16,kek-ga̍k-khì
擬人化,gí-jîn-huà,16,gí-jîn-hòa
擬人法,gí-jîn-huat,16,gí-jîn-hoat
收納袋,siu-la̍p-tē,16,siu-la̍p-tē
放大圖,hòng-tuā-tôo,16,hòng-tōa-tô͘
放水燈,pàng-tsuí-ting,16,pàng-chúi-teng
敏捷度,bín-tsia̍t-tōo,16,bín-chia̍t-tō͘
敏捷性,bín-tsia̍t-sìng,16,bín-chia̍t-sèng
敘述句,sū-su̍t-kù,16,sū-su̍t-kù
教師節,kàu-su-tseh,16,kàu-su-cheh
散文集,suànn-bûn-tsi̍p,16,sòaⁿ-bûn-chi̍p
整十倍,tsíng-tsa̍p-puē,16,chéng-cha̍p-pōe
整數倍,tsíng-sòo-puē,16,chéng-sò͘-pōe
整百倍,tsíng-pah-puē,16,chéng-pah-pōe
數字線,sòo-jī-suànn,16,sò͘-jī-sòaⁿ
文言文,bûn-giân-bûn,16,bûn-giân-bûn
斜對角,tshua̍h-tuì-kak,16,chhoa̍h-tùi-kak
斜糕形,tshiâ-ko-hîng,16,chhiâ-ko-hêng
新住民,sin-tsū-bîn,16,sin-chū-bîn
新朋友,sin-pîng-iú,16,sin-pêng-iú
新港文,sin-káng-bûn,16,sin-káng-bûn
新移民,sin-î-bîn,16,sin-î-bîn
新𥰔仔,sin-phín-á,16,sin-phín-á
方位盤,hong-uī-puânn,16,hong-ūi-pôaⁿ
方位角,hong-uī-kak,16,hong-ūi-kak
方向性,hong-hiòng-sìng,16,hong-hiòng-sèng
方向盤,hong-hiòng-puânn,16,hong-hiòng-pôaⁿ
方解石,hong-kái-tsio̍h,16,hong-kái-chio̍h
施力臂,si-li̍k-pì,16,si-le̍k-pì
施力點,si-li̍k-tiám,16,si-le̍k-tiám
旋轉角,suân-tsuán-kak,16,soân-choán-kak
日本海,ji̍t-pún-hái,16,ji̍t-pún-hái
日頭光,ji̍t-thâu-kng,16,ji̍t-thâu-kng
星期制,sing-kî-tsè,16,seng-kî-chè
時計果,sî-kè-kó,16,sî-kè-kó
景氣䆀,kíng-khì-bái,16,kéng-khì-bái
暈染法,ūn-jiám-huat,16,ūn-jiám-hoat
暖氣團,luán-khì-thuân,16,loán-khì-thoân
暖空氣,luán-khong-khì,16,loán-khong-khì
暖色系,luán-sik-hē,16,loán-sek-hē
暖色調,luán-sik-tiāu,16,loán-sek-tiāu
曲棍球,khiok-kùn-kiû,16,khiok-kùn-kiû
書名號,su-bîng-hō,16,su-bêng-hō
曹公圳,tsô-kong-tsùn,16,chô-kong-chùn
月偏蝕,gue̍h-phian-sit,16,goe̍h-phian-sit
月全蝕,gue̍h-tsuân-sit,16,goe̍h-choân-sit
有理化,iú-lí-huà,16,iú-lí-hòa
有雄卵,ū-hîng-nn̄g,16,ū-hêng-nn̄g
服務業,ho̍k-bū-gia̍p,16,ho̍k-bū-gia̍p
木刻版,bo̍k-khik-pán,16,bo̍k-khek-pán
木心枋,bo̍k-sim-pang,16,bo̍k-sim-pang
木本莖,bo̍k-pún-king,16,bo̍k-pún-keng
未知數,bī-ti-sòo,16,bī-ti-sò͘
末啟詞,bua̍t-khé-sû,16,boa̍t-khé-sû
東半球,tang-puànn-kiû,16,tang-pòaⁿ-kiû
枋仔畫,pang-á-uē,16,pang-á-ōe
果子類,kué-tsí-luī,16,kóe-chí-lūi
染印法,ní-ìn-huat,16,ní-ìn-hoat
柔軟度,jiû-nńg-tōo,16,jiû-nńg-tō͘
柝仔板,kho̍k-á-pán,16,kho̍k-á-pán
查字典,tshâ-jī-tián,16,chhâ-jī-tián
查音表,tshâ-im-pió,16,chhâ-im-pió
柱仔形,thiāu-á-hîng,16,thiāu-á-hêng
柱仔頭,thiāu-á-thâu,16,thiāu-á-thâu
根莖類,kin-king-luī,16,kin-keng-lūi
格仔枋,keh-á-pang,16,keh-á-pang
條件句,tiâu-kiānn-kù,16,tiâu-kiāⁿ-kù
棲息地,tshe-sik-tē,16,chhe-sek-tē
植物欉,si̍t-bu̍t-tsâng,16,si̍t-bu̍t-châng
樂府詩,ga̍k-hú-si,16,ga̍k-hú-si
欣賞曲,him-sióng-khik,16,him-sióng-khek
欶水紙,suh-tsuí-tsuá,16,suh-chúi-chóa
歕喙仔,pûn-tshuì-á,16,pûn-chhùi-á
歡送詞,huan-sàng-sû,16,hoan-sàng-sû
殼仔絃,khak-á-hiân,16,khak-á-hiân
比例尺,pí-lē-tshioh,16,pí-lē-chhioh
比率圖,pí-lu̍t-tôo,16,pí-lu̍t-tô͘
比較量,pí-kàu-liōng,16,pí-kàu-liōng
毫公升,hô-kong-tsin,16,hô-kong-chin
民族舞,bîn-tso̍k-bú,16,bîn-cho̍k-bú
氟化物,hut-huà-bu̍t,16,hut-hòa-bu̍t
氣溫計,khì-un-kè,16,khì-un-kè
氣生根,khì-sing-kin,16,khì-seng-kin
氣象局,khì-siōng-kio̍k,16,khì-siōng-kio̍k
水墨畫,tsuí-ba̍k-uē,16,chúi-ba̍k-ōe
水墨紙,tsuí-ba̍k-tsuá,16,chúi-ba̍k-chóa
水彩畫,tsuí-tshái-uē,16,chúi-chhái-ōe
水彩筆,tsuí-tshái-pit,16,chúi-chhái-pit
水果類,tsuí-kó-luī,16,chúi-kó-lūi
水溶液,tsuí-iông-i̍k,16,chúi-iông-e̍k
水燈節,tsuí-ting-tseh,16,chúi-teng-cheh
水蜈蚣,tsuí-giâ-kang,16,chúi-giâ-kang
水資源,tsuí-tsu-guân,16,chúi-chu-goân
水雞泅,tsuí-ke-siû,16,chúi-ke-siû
沈葆楨,sím-pó-tsing,16,sím-pó-cheng
沉水性,tîm-tsuí-sìng,16,tîm-chúi-sèng
沖沖滾,tshiâng-tshiâng-kún,16,chhiâng-chhiâng-kún
油脂類,iû-tsi-luī,16,iû-chi-lūi
法國號,huat-kok-hō,16,hoat-kok-hō
泡棉膠,phàu-mî-ka,16,phàu-mî-ka
注射筒,tsù-siā-tâng,16,chù-siā-tâng
注意力,tsù-ì-li̍k,16,chù-ì-le̍k
洗衫粉,sé-sann-hún,16,sé-saⁿ-hún
流浪狗,liû-lōng-káu,16,liû-lōng-káu
流線型,liû-suànn-hîng,16,liû-sòaⁿ-hêng
浮葉性,phû-hio̍h-sìng,16,phû-hio̍h-sèng
海蝕崁,hái-si̍t-khàm,16,hái-si̍t-khàm
海蝕洞,hái-si̍t-tōng,16,hái-si̍t-tōng
消水溝,siau-tsuí-kau,16,siau-chúi-kau
消費者,siau-huì-tsiá,16,siau-hùi-chiá
消防局,siau-hông-kio̍k,16,siau-hông-kio̍k
消防栓,siau-hông-sng,16,siau-hông-sng
添加物,thiam-ka-bu̍t,16,thiam-ka-bu̍t
清真寺,tshing-tsin-sī,16,chheng-chin-sī
渲染法,suàn-jiám-huat,16,soàn-jiám-hoat
湳仔地,làm-á-tē,16,làm-á-tē
溶去,iûnn--khì,16,iûⁿ--khì
溶氧量,iûnn-ióng-liōng,16,iûⁿ-ióng-liōng
溶解量,iông-kái-liōng,16,iông-kái-liōng
滯留鋒,tī-liû-hong,16,tī-liû-hong
滾藥水,kún-io̍h-tsuí,16,kún-io̍h-chúi
演化論,ián-huà-lūn,16,ián-hòa-lūn
演奏曲,ián-tsàu-khik,16,ián-chàu-khek
漚去,àu--khì,16,àu--khì
漢文化,hàn-bûn-huà,16,hàn-bûn-hòa
潑水節,phuah-tsuí-tseh,16,phoah-chúi-cheh
澹水地,tâm-tsuí-tē,16,tâm-chúi-tē
激骨話,kik-kut-uē,16,kek-kut-ōe
濟歲人,tsē-huè-lâng,16,chē-hòe-lâng
濫色紙,lām-sik-tsuá,16,lām-sek-chóa
火山島,hué-suann-tó,16,hóe-soaⁿ-tó
火燒雲,hué-sio-hûn,16,hóe-sio-hûn
火車路,hué-tshia-lōo,16,hóe-chhia-lō͘
烏焦蛇,oo-ta-tsuâ,16,o͘-ta-chôa
烏笛仔,oo-ta̍t-á,16,o͘-ta̍t-á
烏跤病,oo-kha-pēnn,16,o͘-kha-pēⁿ
烏雉雞,oo-thī-ke,16,o͘-thī-ke
烏𪐞紅,oo-tòo-âng,16,o͘-tò͘-âng
無人島,bû-jîn-tó,16,bû-jîn-tó
無線電,bô-suànn-tiān,16,bô-sòaⁿ-tiān
無退位,bô-thè-uī,16,bô-thè-ūi
無進位,bô-tsìn-uī,16,bô-chìn-ūi
焦水期,ta-tsuí-kî,16,ta-chúi-kî
焦涸涸,ta-khok-khok,16,ta-khok-khok
焦燥劑,ta-sò-tse,16,ta-sò-che
焦電池,ta-tiān-tî,16,ta-tiān-tî
熔去,iûnn--khì,16,iûⁿ--khì
熱人,jua̍h--lâng,16,joa̍h--lâng
熱傳導,jia̍t-thuân-tō,16,jia̍t-thoân-tō
熱對流,jia̍t-tuì-liû,16,jia̍t-tùi-liû
燃素說,jiân-sòo-suat,16,jiân-sò͘-soat
燈仔花,ting-á-hue,16,teng-á-hoe
燒空氣,sio-khong-khì,16,sio-khong-khì
營養份,îng-ióng-hūn,16,êng-ióng-hūn
營養素,îng-ióng-sòo,16,êng-ióng-sò͘
父親節,hū-tshin-tseh,16,hū-chhin-cheh
牙周病,gê-tsiu-pēnn,16,gê-chiu-pēⁿ
牙菌斑,gê-khún-pan,16,gê-khún-pan
牛郎星,gû-nn̂g-tshenn,16,gû-nn̂g-chheⁿ
牧夫座,bo̍k-hu-tsō,16,bo̍k-hu-chō
狗齒仔,káu-khí-á,16,káu-khí-á
獅仔座,sai-á-tsō,16,sai-á-chō
獵戶座,la̍h-hōo-tsō,16,la̍h-hō͘-chō
