tl,hanzi,frequency
pe̍h-tshi,白癡,25
pe̍h-ba̍k,白目,25
pe̍h-mah,白肉,25
pe̍h-tám,白膽,25
pe̍h-hê,白蝦,25
pi̍k-tho̍k,白讀,25
pe̍h-tsit,白質,25
pe̍h-tshòo,白醋,25
pe̍h-ke,白雞,25
pe̍h-tsia̍h,白食,25
pe̍h-mī,白麵,25
pik-tsè,百濟,25
pah-phiò,百票,25
pah-kíng,百襇,25
pah-bīn,百面,25
tsô-lē,皂隸,25
phuê-tsâi,皮材,25
phuê-tsiūnn,皮癢,25
phuê-phuê,皮皮,25
phî-phî,皮皮,25
phî-lián,皮臉,25
jiâu-sûn,皺巡,25
liâu-sûn,皺巡,25
liâu-khang,皺空,25
jiâu-bûn,皺紋,25
it-huat,益發,25
tō-iōng,盜用,25
tsīn-ke,盡加,25
tsīn-liōng,盡量,25
puânn-tshuì,盤喙,25
puânn-tsíng,盤整,25
puânn-ki,盤機,25
puânn-kiû,盤球,25
tn̄g-tn̄g,盪盪,25
ba̍k-khóng,目孔,25
ba̍k-tshái,目彩,25
ba̍k-tsiap,目汁,25
ba̍k-ham,目蚶,25
ba̍k-tē,目袋,25
ba̍k-sik,目識,25
ti̍t-kak,直覺,25
siong-sîng,相乘,25
sio-kāng,相仝,25
sio-thīn,相伨,25
sio-thâi,相刣,25
sann-tâng,相同,25
sann-hô,相和,25
sio-tshiàng,相唱,25
sio-kàn,相姦,25
sio-tuà,相帶,25
sio-tshé,相扯,25
sio-ke̍h,相扴,25
sio-bat,相捌,25
sio-pat,相捌,25
sann-tshē,相揣,25
sio-tshuē,相揣,25
sann-puann,相搬,25
siòng-khing,相框,25
sio-pōng,相碰,25
sio-kha̍p,相磕,25
sio-tán,相等,25
sio-tuè,相綴,25
siong-kìnn,相見,25
sio-tak,相觸,25
sio-tâm,相談,25
siong-tâm,相談,25
siong-hông,相逢,25
sann-sái,相駛,25
phàn-á,盼仔,25
síng-kiám,省減,25
bâi-pit,眉筆,25
khuànn-hóng,看仿,25
khuànn-siánn,看啥,25
khuànn-suí,看媠,25
khuànn-ū,看有,25
kha̋ng-páng,看板,25
khàn-pán,看板,25
khuànn-khang,看空,25
khuànn-lo̍h,看落,25
khuànn-māi,看覓,25
khàn-hōo,看護,25
khuànn-khí,看起,25
khuànn-kuè,看過,25
khuànn-khui,看開,25
tsin-kú,真久,25
tsìn-kú,真久,25
tsin-lāi,真利,25
tsin-hai,真咍,25
tsin-hó,真好,25
tsin-suí,真媠,25
tsin-thiám,真忝,25
tsin-tsiànn,真正,25
tsin-pháinn,真歹,25
tsin-tsuē,真濟,25
tsin-tsē,真濟,25
tsin-iāng,真煬,25
tsin-hàm,真譀,25
tsin-tsán,真讚,25
tsin-lò,真躼,25
tsin-gâu,真𠢕,25
tsin-siān,真𤺪,25
bîn-bāng,眠夢,25
bîn-náu,眠腦,25
tshuh-ba̍k,眵目,25
tshuh-tshuh,眵眵,25
gán-sûn,眼巡,25
gán-liâm,眼簾,25
ka-tsuē,瞌睡,25
muâ-khàm,瞞崁,25
muâ-phiàn,瞞騙,25
kí-tīn,矩陣,25
kú-tīn,矩陣,25
té-kûn,短裙,25
té-sìn,短訊,25
té-tsuā,短途,25
té-tôo,短途,25
té-tsuā,短逝,25
tsio̍h-tshiāng,石像,25
tsio̍h-ba̍k,石墨,25
si̍k-kong,石岡,25
tsio̍h-kong,石岡,25
tsio̍h-pan,石斑,25
tsio̍h-thui,石梯,25
tsio̍h-hōo,石滬,25
tsio̍h-ta,石礁,25
tsio̍h-hóo,石虎,25
tsio̍h-poh,石駁,25
tsio̍h-ku,石龜,25
phi-sòo,砒素,25
gíng-hu,研烌,25
gíng-tê,研茶,25
tiam-á,砧仔,25
tiam-tiam,砧砧,25
tiam-uê,砧鞋,25
tiam-ê,砧鞋,25
piang-khì,砰去,25
phuà-bâ,破媌,25
phuà-tshâ,破柴,25
phuà-keh,破格,25
phuà-pîng,破爿,25
phuà-khang,破空,25
phuà-thai,破胎,25
phuà-ô,破蚵,25
phuà-tuann,破蛋,25
phuà-hong,破風,25
phuà-muâ,破麻,25
phuà-tiánn,破鼎,25
ke-sòo,硅素,25
kho̍k-kho̍k,硞硞,25
tshia-kû,硨磲,25
teh-siong,硩傷,25
teh-thâm,硩痰,25
teh-tshng,硩瘡,25
teh-tsuá,硩紙,25
teh-thōng,硩緟,25
teh-tio̍h,硩著,25
teh-tsài,硩載,25
teh-tāng,硩重,25
ngē-khǹg,硬勸,25
ngī-khǹg,硬勸,25
ngē-áu,硬拗,25
ngē-tsiānn,硬掙,25
ngī-tsiānn,硬掙,25
ngē-tshah,硬插,25
ngī-tshah,硬插,25
ngē-sí,硬死,25
ngē-ha̍unnh,硬澩,25
ngī-ha̍unnh,硬澩,25
ngē-kńg,硬管,25
ngī-kńg,硬管,25
ngē-si,硬絲,25
ngē-tsènn,硬諍,25
ngī-tsìnn,硬諍,25
ngē-phīnn,硬鼻,25
tshuì-ping,碎冰,25
tshuì-tsio̍h,碎石,25
pōng-bīn,碰面,25
khak-tsín,確診,25
bé-thâu,碼頭,25
lián-kiû,碾球,25
pōng-kì,磅去,25
pōng-té,磅底,25
pōng-hóng,磅況,25
pōng-siâu,磅潲,25
pōng-lān,磅𡳞,25
poân-an,磐安,25
kha̍p-lòng,磕挵,25
kha̍p-suànn,磕線,25
kha̍p-thâu,磕頭,25
la̍k-ta̍k,磟碡,25
buâ-lo̍k,磨碌,25
buâ-hún,磨粉,25
hông-káng,磺港,25
ta-á,礁仔,25
ha̍k-khi,礐敧,25
gāi-hī,礙耳,25
gāi-hīnn,礙耳,25
gāi-gio̍h,礙虐,25
ngāi-káng,礙講,25
gāi-lān,礙𡳞,25
tshuah-ping,礤冰,25
khòng-ha̍k,礦學,25
khòng-tshia,礦車,25
huânn-sòo,礬素,25
siā-kûn,社群,25
pì-kiat,祕結,25
pì-lóo,祕魯,25
sîng-tsú,祖先,25
sîn-kiong,神宮,25
sîn-tsun,神尊,25
sin-gong,神岡,25
sin-kóng,神岡,25
sîn-góng,神岡,25
sîn-kóng,神岡,25
sîn-kóng,神廣,25
sîn-sóng,神爽,25
sîn-siā,神社,25
sîn-lông,神農,25
phiàu-kin,票根,25
phiò-siann,票聲,25
kìm-hiàng,禁向,25
kìm-tshuì,禁喙,25
kìm-jiō,禁尿,25
kìm-khuì,禁氣,25
hok-tsíng,福井,25
hok-tó,福島,25
hok-tsiu,福州,25
hok-sîng,福成,25
hok-tshing,福清,25
hok-bah,福肉,25
hok-kim,福金,25
hok-tíng,福鼎,25
siâm-tsē,禪坐,25
lé-pài,禮拜,25
lé-kì,禮記,25
khîm-hing,禽胸,25
thut-hia̍,禿額,25
thut-huat,禿髮,25
siù-sū,秀嶼,25
siù-tsiu,秀洲,25
sai-kha,私奇,25
sai-khia,私奇,25
su-khia,私奇,25
tshiu-tshìn,秋凊,25
tshiu-bō,秋帽,25
tshiu-sò,秋燥,25
tshiu-tiân,秋田,25
khe-ha̍k,科學,25
tsîn-tiâu,秦朝,25
tsîn-hong,秦風,25
î-khún,移墾,25
î-kang,移工,25
hi-bî,稀微,25
pín-kiû,稟求,25
tsíng-thn̂g,種傳,25
tsìng-tsu,種珠,25
tsìng-hue,種花,25
tsíng-tio̍h,種著,25
tiū-hê,稻蝦,25
khé-tsha,稽查,25
khue-sué,稽洗,25
khe-khó,稽考,25
tsik-ki̍k,積極,25
tsik-tái,積滓,25
tsik-tsū,積聚,25
ínn-hô,穎豪,25
uè-bûn,穢聞,25
è-bûn,穢聞,25
ún-sí,穩死,25
ún-tàng,穩當,25
ún-iânn,穩贏,25
kiù-khàm,究勘,25
kiù-si̍t,究實,25
kiù-jiân,究然,25
kiù-tsin,究真,25
kiong-tshong,穹蒼,25
khang-thiam,空添,25
khong-káng,空港,25
khong-ní,空耳,25
khang-kiânn,空行,25
khang-thâu,空頭,25
tshīng-sann,穿衫,25
tu̍t-bián,突勉,25
tsik-sòo,窒素,25
that-tshia,窒車,25
thang-á,窗仔,25
tshong-hing,窗兄,25
thang-khàm,窗崁,25
thām-thuî,窞錘,25
khut-á,窟仔,25
khîng-tsînn,窮錢,25
khîng-tàu,窮鬥,25
khîng-tsiâu,窮齊,25
khîng-tsê,窮齊,25
sī-suā,窸倏,25
tuan-khái,端楷,25
kìng-bé,競買,25
kīng-tshia,競車,25
tik-tshàm,竹塹,25
tik-tsām,竹塹,25
tik-an,竹安,25
tik-khàm,竹崁,25
tik-tang,竹東,25
tik-kho,竹科,25
tik-tshíng,竹筅,25
tik-tī,竹箸,25
tik-phang,竹蜂,25
tshiò-pue,笑桮,25
tshiò-tāu,笑豆,25
ta̍t-á,笛仔,25
pūn-pang,笨枋,25
pùn-káng,笨港,25
pūn-káng,笨港,25
pit-hîng,筆型,25
pit-tun,筆鈍,25
pit-tiān,筆電,25
pit-tshú,筆鼠,25
tán-uat,等斡,25
tíng-hō,等號,25
tán-lōo,等路,25
kiáu-pô,筊婆,25
kiáu-sat,筊虱,25
kiáu-tsînn,筊錢,25
kin-bah,筋肉,25
kin-lūn,筋韌,25
sún-ku,筍龜,25
tap-ìng,答應,25
khoo-khoo,箍箍,25
khoo-lo̍h,箍絡,25
khoo-pue,箍飛,25
tshuê-á,箠仔,25
kuán-thāi,管待,25
kóng-kiû,管球,25
siunn-á,箱仔,25
tsim-giân,箴言,25
tsat-la̍t,節力,25
tsat-tiám,節點,25
thuàn-khik,篆刻,25
thai-á,篩仔,25
thai-kiám,篩檢,25
thàng-suh,簞笥,25
kán-tan,簡單,25
kán-tsia̍t,簡捷,25
kán-su̍t,簡述,25
tsînn-lîng,簷龍,25
tshiam-kàu,簽到,25
tshiam-tiâu,簽條,25
nî-tsînn,簾簷,25
láng-kiû,籠球,25
tshiam-á,籤仔,25
bí-tsin,米升,25
bí-kok,米國,25
bí-ling,米奶,25
bí-kó,米果,25
bí-hueh,米血,25
bí-tē,米袋,25
bí-seh,米雪,25
bí-tshí,米鼠,25
bí-tshàng,米𥺆,25
mí-tshàng,米𥺆,25
hún-bī,粉味,25
hún-té,粉底,25
hún-si,粉絲,25
hún-giô,粉蕘,25
hún-giô,粉蟯,25
hún-king,粉間,25
lia̍p-tsí,粒子,25
lia̍p-tsia̍p,粒捷,25
tshoo-sio̍k,粗俗,25
tshoo-kiānn,粗健,25
tshoo-lua̍t,粗劣,25
tshoo-tshuì,粗喙,25
tshoo-tshân,粗殘,25
tshoo-gâ,粗牙,25
tshoo-tsuá,粗紙,25
tshoo-sè,粗細,25
tshoo-hue,粗花,25
ua̍t-gí,粵語,25
ua̍t-gír,粵語,25
ua̍t-gú,粵語,25
tsing-suí,精粹,25
tsing-sùi,精粹,25
tsing-tshuì,精粹,25
tsing-kim,精金,25
tsing-lîng,精靈,25
tsing-suí,精髓,25
tsing-tshuí,精髓,25
kué-lōo,粿路,25
ké-lōo,粿路,25
kér-lōo,粿路,25
kôo-á,糊仔,25
tsìnn-tè,糋塊,25
tsìnn-liāu,糋料,25
tsìnn-lōo,糋路,25
tsìnn-suán,糋選,25
thn̂g-sim,糖心,25
thn̂g-oo,糖烏,25
thn̂g-tshòo,糖醋,25
thn̂g-sng,糖霜,25
tshò-bí,糙米,25
pùn-kháu,糞口,25
tia̍h-tshiú,糴手,25
thiò-tshiú,糶手,25
hē-pān,系辦,25
kiù-tôo,糾圖,25
kiù-sim,糾心,25
kiù-tsuá,糾紙,25
kiù-kat,糾結,25
kiù-kat,糾葛,25
iok-tàn,約旦,25
hông-tsng,紅妝,25
âng-tsio̍h,紅石,25
âng-khàm,紅磡,25
âng-pit,紅筆,25
âng-lê,紅藜,25
âng-thâng,紅蟲,25
âng-khak,紅麴,25
âng-kiok,紅麴,25
âng-ku,紅龜,25
bûn-pan,紋斑,25
la̍p-suè,納稅,25
la̍p-tāu,納豆,25
la̍p-tsînn,納錢,25
liú-ân,紐絚,25
sûn-tōo,純度,25
tsuá-lī,紙字,25
tsuá-teh,紙硩,25
tsuá-po̍h,紙箔,25
sak-tshú,索取,25
tsí-bí,紫米,25
tsah-tsáu,紮走,25
sè-tsoh,細作,25
sè-î,細姨,25
sè-jī,細字,25
sè-pah,細百,25
sè-kuàn,細罐,25
sè-tsiah,細隻,25
suà-tshiànn,紲倩,25
suà-phah,紲拍,25
suà-tsáng,紲摠,25
suà-tsang,紲鬃,25
tsiong-á,終仔,25
tsiong-û,終於,25
tsiong-kài,終界,25
phuānn-tsuí,絆水,25
kiat-sái,結屎,25
kiat-pài,結拜,25
kiat-sok,結束,25
kiat-liân,結連,25
kiat-tiánn,結鼎,25
kiat-tīng,結𠕇,25
ká-pang,絞幫,25
ká-thiànn,絞疼,25
ká-kûn,絞群,25
jiông-bō,絨帽,25
thóng-muî,統媒,25
si-pau,絲包,25
king-ha̍k,經學,25
king-tōo,經度,25
king-li̍k,經歷,25
king-lo̍k,經絡,25
kenn-suànn,經線,25
king-suànn,經線,25
kinn-suànn,經線,25
kenn-bue̍h,經襪,25
kinn-be̍h,經襪,25
king-hong,經風,25
li̍k-phìnn,綠片,25
uî-khik,維刻,25
uî-ki,維基,25
uî-tshî,維持,25
bāng-tshenn,網星,25
bāng-tshinn,網星,25
bāng-hông,網紅,25
bāng-se,網紗,25
bāng-le,網絡,25
bāng-me̍h,網脈,25
bāng-tshìng,網衝,25
bāng-tsìng,網衝,25
bāng-tsì,網誌,25
bāng-lōo,網路,25
bāng-kun,網軍,25
bāng-liān,網鍊,25
bāng-tíng,網頂,25
bāng-ia̍h,網驛,25
bāng-tiám,網點,25
tè-li̍p,綴入,25
tuè-pài,綴拜,25
tuè-tshuē,綴揣,25
tè-tshē,綴揣,25
tuè-tsham,綴摻,25
tuè-tio̍h,綴著,25
tuè-lōo,綴路,25
tuè-thè,綴退,25
tuè-tsìn,綴進,25
mî-tsinn,綿櫼,25
mî-nuā,綿爛,25
mî-tsinn,綿精,25
mî-mî,綿綿,25
mî-im,綿音,25
kín-suan,緊旋,25
kín-kiû,緊球,25
kín-tsáu,緊走,25
kín-sok,緊速,25
hui-bûn,緋聞,25
khiâm-bi̍t,緘默,25
suànn-sái,線屎,25
siàn-thiu,線抽,25
siàn-pôo,線裒,25
suànn-jiah,線跡,25
suànn-tíng,線頂,25
thōng-bô,緟無,25
iân-hūn,緣份,25
iân-tâu,緣投,25
pian-bé,編碼,25
uān-khùn,緩困,25
bián-tiān,緬甸,25
hūi-tōo,緯度,25
uí-tōo,緯度,25
uī-suànn,緯線,25
tsìn-hûn,縉雲,25
hâ-to,縖刀,25
hâ-phâng,縖帆,25
hâ-ân,縖絚,25
hâ-niá,縖領,25
pa̍k-tsàng,縛粽,25
pâng-thīnn,縫紩,25
siok-tôo,縮圖,25
sok-siá,縮寫,25
sok-ta,縮焦,25
sok-ân,縮絚,25
tsóng-láng,總攏,25
chóng-sò͘,總數,25
tsóng-sī,總是,25
tsóng-la̍p,總納,25
tsóng-phòo,總舖,25
tsóng-phoo,總鋪,25
phing-tuà,繃帶,25
penn-ân,繃絚,25
pinn-ân,繃絚,25
sǹg-ân,繏絚,25
sǹg-ām,繏頷,25
jiàu-kíng,繞境,25
jiáu-kíng,繞境,25
huē-sū,繪士,25
huē-pún,繪本,25
hē-nî,繫年,25
kián-á,繭仔,25
tînn-puànn,纏絆,25
tînn-mî,纏綿,25
khih-tshuì,缺喙,25
kheh-kiánn,缺囝,25
khueh-kiánn,缺囝,25
khuat-huānn,缺旱,25
tah-lân,罩蘭,25
tà-bông,罩雺,25
hua̍t-kiû,罰球,25
hua̍t-tsînn,罰錢,25
pā-khó,罷考,25
lô-guân,羅源,25
iônn-lám,羊腩,25
iônn-ám,羊腩,25
iûnn-lám,羊腩,25
iûnn-tô,羊駝,25
bí-kim,美金,25
lîng-iûnn,羚羊,25
kûn-tshòng,群創,25
kûn-tsoo,群組,25
kûn-má,群馬,25
gī-oo,義烏,25
gī-tik,義竹,25
gī-bí,義美,25
kenn-pn̄g,羹飯,25
kenn-puīnn,羹飯,25
kinn-pn̄g,羹飯,25
kinn-puīnn,羹飯,25
siông-an,翔安,25
hip-ha̍p,翕合,25
hip-ba̍t,翕密,25
hip-siàng,翕相,25
khiàu-tsit,翹脊,25
huan-tó,翻倒,25
huan-toh,翻桌,25
lāu-thuā,老thuē,25
lāu-thuē,老傫,25
lāu-su,老師,25
lōo-tóng,老懂,25
láu-pún,老本,25
lāu-bú,老母,25
láu-phòo,老舖,25
ló-phòo,老舖,25
lāu-hóo,老虎,25
lau-ke,老街,25
lau-kue,老街,25
khó-siàu,考數,25
jî-tshiánn,而且,25
jî-bué,而尾,25
jî-āu,而後,25
sńg-ī,耍奕,25
sńg-lāng,耍弄,25
sńg-hì,耍戲,25
sńg-tsuí,耍水,25
sńg-íng,耍湧,25
sńg-tsiá,耍者,25
king-ûn,耕耘,25
hīnn-kuà,耳掛,25
hīnn-pue,耳桮,25
hīnn-tûn,耳脣,25
hīnn-thâng,耳蟲,25
hīnn-hóng,耳訪,25
hīnn-hong,耳風,25
tam-koh,耽擱,25
tānn-hī,耽耳,25
tānn-hīnn,耽耳,25
kíng-sóng,耿爽,25
siànn-pue,聖桮,25
sìng-sîn,聖神,25
sìng-lîng,聖靈,25
tsū-tsiau,聚焦,25
àng-láng,聬儱,25
siann-tuà,聲帶,25
sing-tuà,聲帶,25
siann-hāu,聲效,25
siann-bóo,聲母,25
siann-kak,聲角,25
tshàng-mn̂g,聳毛,25
tshàng-tshiu,聳鬚,25
tsit-pang,職棒,25
thiann-tuâ,聽帶,25
thiann-ū,聽有,25
thiann-bô,聽無,25
thiann-tâng,聽筒,25
u̍t-tio̍h,聿著,25
tiāu-sū,肇事,25
bah-uân,肉丸,25
bah-pau,肉包,25
bah-înn,肉圓,25
bah-kńg,肉捲,25
bah-tshah,肉插,25
bah-tshiau,肉搜,25
bah-kap,肉敆,25
bah-sò,肉燥,25
bah-phìnn,肉片,25
bah-tiam,肉砧,25
bah-kin,肉筋,25
bah-sún,肉筍,25
bah-khoo,肉箍,25
bah-tsìnn,肉糋,25
bah-kha,肉跤,25
hik-sin,肉身,25
bah-tsiùnn,肉醬,25
bah-piánn,肉餅,25
bah-ānn,肉餡,25
bah-bâ,肉麻,25
jio̍k-bâ,肉麻,25
lio̍k-bâ,肉麻,25
ki-kiàn,肌腱,25
tōo-hiunn,肚香,25
kuann-liân,肝連,25
puî-thng,肥湯,25
puî-mah,肥肉,25
puî-niau,肥貓,25
puî-nńg,肥軟,25
hàng-lin,肨奶,25
hàng-ling,肨奶,25
hàng-puî,肨肥,25
khíng-o̍h,肯學,25
io-tshī,育飼,25
hì-phā,肺疱,25
hì-ing,肺癭,25
ūi-hú,胃腑,25
uī-tāu,胃豆,25
puē-tshì,背刺,25
puē-kheh,背客,25
thai-jî,胎兒,25
the-jî,胎兒,25
ian-tsi,胭脂,25
hàng-phuê,胮皮,25
hàng-phê,胮皮,25
hàng-ha̍h,胮箬,25
hàng-tsíng,胮腫,25
hiong-tsiong,胸章,25
hing-siann,胸聲,25
lîng-khiah,能隙,25
tsi-hông,脂肪,25
tshuì-phìnn,脆片,25
tsik-tsui,脊椎,25
thuat-huà,脫化,25
thut-tshuê,脫箠,25
thut-tshê,脫箠,25
thu̍t-the,脫胎,25
am-puì,腌屁,25
a-tsa,腌臢,25
am-puī,腌蜚,25
sīn-û,腎盂,25
uán-li̍k,腕力,25
náu-kiánn,腦囝,25
náu-iām,腦炎,25
náu-liû,腦瘤,25
tsíng-ām,腫頷,25
io-tshioh,腰尺,25
iau-hua,腰花,25
kioh-siàu,腳數,25
kha-uán,腳腕,25
tn̂g-kut,腸骨,25
pak-tsuí,腹水,25
pak-ki,腹肌,25
pak-tóo,腹肚,25
pat-tóo,腹肚,25
put-tóo,腹肚,25
pak-tn̂g,腹腸,25
pak-tsâi,腹臍,25
pak-kuà,腹蓋,25
suànn-thé,腺體,25
liám-tóo,膁肚,25
ut-lut,膃肭,25
ka-lông,膠囊,25
ka-tsit,膠質,25
tsi-bai,膣屄,25
phòng-tshn̂g,膨床,25
phòng-phuê,膨皮,25
phòng-phê,膨皮,25
phòng-kiànn,膨鏡,25
pòng-hong,膨風,25
siān-huì,膳費,25
tsuī-tsōng,膵臟,25
tám-hàn,膽漢,25
ik-tshik,臆測,25
la̍h-bah,臘肉,25
lîm-an,臨安,25
lîm-hái,臨海,25
tsū-tsok,自作,25
tsū-khau,自剾,25
tsū-hip,自翕,25
tsū-huî,自肥,25
tsū-pì,自閉,25
tsū-thâu,自頭,25
tshàu-tshuì,臭喙,25
tshàu-tuānn,臭憚,25
tshàu-tsuí,臭水,25
tshàu-sio̍h,臭液,25
tshàu-sòo,臭素,25
tshàu-lâng,臭聾,25
tshàu-hia̍k,臭肉,25
tshàu-iū,臭鼬,25
tì-ìm,致廕,25
tâi-kang,臺江,25
tâi-uân,臺灣,25
tâi-se,臺西,25
tâi-uē,臺話,25
tâi-gí,臺語,25
tâi-gú,臺語,25
hìng-thi̍h,興喋,25
hìng-tshù,興趣,25
hing-ngá,興雅,25
kū-tshù,舊厝,25
kū-phín,舊品,25
kū-sî,舊時,25
kū-iânn,舊營,25
tsi̍h-kut,舌骨,25
tsīnn-kiōng,舐共,25
tsīnn-giô,舐蟯,25
tshu-kha,舒跤,25
bú-siánn,舞啥,25
bú-pōo,舞步,25
bú-tsiá,舞者,25
tsiu-san,舟山,25
tāi-kong,舵公,25
tsûn-tuann,船單,25
tsûn-thâu,船頭,25
sik-mê,色盲,25
ōo-thâu,芋頭,25
sing-tsháu,芟草,25
kài-lua̍h,芥辣,25
hue-thiāu,花柱,25
hue-kue,花瓜,25
hue-tshi,花痴,25
hue-tsng,花磚,25
hue-sù,花絮,25
hue-m̂,花莓,25
hue-hui,花飛,25
hue-thiâu,花鮡,25
hue-tshiu,花鰍,25
phang-phang,芳芳,25
phang-soo,芳酥,25
lîng-ngá,苓雅,25
kho-sò,苛燥,25
nā-sī,若是,25
khóo-kang,苦工,25
khóo-m̄,苦毋,25
khóo-sòo,苦素,25
khóo-tsháu,苦草,25
ing-tsio̍h,英石,25
ing-lân,英蘭,25
huān-lê,范蠡,25
ka-tâu,茄投,25
ka-sui,茄榱,25
ka-tiānn,茄萣,25
tsû-sîng,茨城,25
bông-bū,茫霧,25
tsu-jû,茱萸,25
tê-tàng,茶凍,25
tê-tiàm,茶店,25
tê-bua̍h,茶末,25
tê-bua̍t,茶末,25
tê-bí,茶米,25
tê-bú,茶舞,25
tê-tsûn,茶船,25
tê-hâng,茶行,25
tê-kóo,茶鈷,25
tâng-o,茼蒿,25
sûn-tsú,荀子,25
tsháu-khûn,草囷,25
tsháu-pînn,草坪,25
tsháu-suann,草山,25
tsháu-kâu,草猴,25
tshó-khoo,草箍,25
tshì-pho,草莓,25
tsháu-khî,草蜞,25
tsháu-pà,草豹,25
tsháu-ta̍h,草踏,25
tsháu-tshìng,草銃,25
tsháu-keh,草鍥,25
lám-nuā,荏懶,25
hong-biū,荒謬,25
nāi-siânn,荔城,25
phôo-tiân,莆田,25
phôo-tshân,莆田,25
tsong-tiōng,莊重,25
mài-ké,莫假,25
mài-khì,莫去,25
mài-tshá,莫吵,25
bo̍k-ní,莫耳,25
koo-kiánn,菇囝,25
tshài-liâu,菜寮,25
tshài-tiàm,菜店,25
tshài-tsio,菜椒,25
tshài-kiû,菜球,25
tshài-tiam,菜砧,25
tshài-tsàng,菜粽,25
tshài-tsìnn,菜糋,25
tshài-kóo,菜股,25
tshài-póo,菜脯,25
tshài-hue,菜花,25
tshài-thâu,菜頭,25
pa̍t-á,菝仔,25
phô͘-thê,菩提,25
hûa-an,華安,25
huâ-bûn,華文,25
bān-bân,萬巒,25
bān-pho,萬波,25
bān-mi̍h,萬物,25
làu-kau,落勾,25
làu-kháu,落口,25
lo̍h-tsng,落妝,25
lo̍h-tiānn,落定,25
lo̍h-bué,落尾,25
lōo-bué,落尾,25
lo̍h-suann,落山,25
lo̍h-kiā,落崎,25
làu-keh,落格,25
lo̍h-làm,落湳,25
lak-tshat,落漆,25
loh-tse,落災,25
lo̍h-tse,落災,25
lo̍h-phìnn,落片,25
lo̍h-ba̍k,落目,25
làu-tsûn,落船,25
lo̍h-tsong,落莊,25
làu-làu,落落,25
làu-hiat,落血,25
lo̍h-sue,落衰,25
lo̍h-tshu,落趨,25
làu-phâu,落跑,25
lo̍h-seh,落雪,25
làu-hûn,落雲,25
lo̍h-bông,落雺,25
lak-kut,落骨,25
làu-lîng,落龍,25
ia̍p-sng,葉酸,25
ia̍p-bûn,葉門,25
to̍h-kng,著光,25
tio̍h-tiàu,著吊,25
tio̍h-sī,著是,25
tio̍h-sî,著時,25
tio̍h-to̍k,著毒,25
tio̍h-tse,著災,25
tio̍h-kâu,著猴,25
tio̍h-tsiáng,著獎,25
tio̍h-tsióng,著獎,25
tio̍h-gâm,著癌,25
tio̍h-ka,著膠,25
tio̍h-tio̍h,著著,25
tio̍h-sue,著衰,25
tio̍h-tak,著觸,25
tio̍h-tshìng,著銃,25
tì-thâu,蒂頭,25
tsing-khì,蒸氣,25
tshong-lâm,蒼南,25
hak-tshù,蓄厝,25
kap-pa,蓋仔,25
kài-sîng,蓋成,25
kài-tsuē,蓋濟,25
kài-tsē,蓋濟,25
kài-la̍h,蓋蠟,25
liân-too,蓮都,25
liám-bū,蓮霧,25
tsiáu-tshîng,蔦松,25
ìm-pe̍h,蔭白,25
ìm-ńg,蔭蔭,25
ìm-tsiú,蔭酒,25
muâ-ínn,蔴潁,25
tsio-siânn,蕉城,25
siau-san,蕭山,25
kán-tan,蕳砃,25
ò-giô,薁蕘,25
po̍k-ping,薄冰,25
po̍k-gi̍k,薄玉,25
po̍h-tsuá,薄紙,25
po̍h-io̍h,薄藥,25
po̍h-phuē,薄被,25
po̍k-pian,薄鞭,25
po̍h-piánn,薄餅,25
po̍h-thi,薄麶,25
khau-tsháu,薅草,25
khau-tshài,薅菜,25
hiong-siânn,薌城,25
kiunn-bó,薑母,25
kiunn-bú,薑母,25
kiunn-tsuí,薑水,25
kiunn-thn̂g,薑糖,25
kiunn-n̂g,薑黃,25
siâm-po̍k,薝蔔,25
hiam-iû,薟油,25
hiam-lua̍h,薟辣,25
tsî-tiâu,薯條,25
tsû-tiâu,薯條,25
tsî-tshiam,薯簽,25
hun-tshuì,薰喙,25
hun-bué,薰尾,25
hun-bah,薰肉,25
hun-tô,薰陶,25
tsioh-tio̍h,藉著,25
nâ-pit,藍筆,25
lâm-si,藍絲,25
nâ-si,藍絲,25
tshàng-miâ,藏名,25
tshàng-khang,藏空,25
tshàng-bih,藏覕,25
tshàng-kiànn,藏鏡,25
io̍h-tshi,藥疽,25
tsó-tsuí,藻水,25
tsó-ta,藻礁,25
tsó-luī,藻類,25
lôo-tsiu,蘆洲,25
lôo-tà,蘆趵,25
soo-tánn,蘇打,25
soo-ut,蘇鬱,25
lân-tsiu,蘭州,25
lân-khe,蘭溪,25
hóo-bō,虎帽,25
hóo-hî,虎魚,25
hóo-lān,虎𡳞,25
gio̍k-káng,虐講,25
tshù-sí,處暑,25
hi-jī,虛字,25
hu-jī,虛字,25
hi-kòo,虛構,25
hi-hàng,虛肨,25
hi-hua,虛華,25
hi-sû,虛詞,25
hi-kha,虛跤,25
hu-kha,虛跤,25
hō-uī,號位,25
hō-tsuè,號做,25
khui-khiàm,虧欠,25
khiû-kin,虯筋,25
khiû-kun,虯筋,25
khîng-á,虹仔,25
khīng-tshái,虹彩,25
khīng-kî,虹旗,25
khīng-gê,虹霓,25
ka-tsê,虼蠐,25
báng-sut,蚊蟀,25
tshi-iû,蚩尤,25
ô-te,蚵炱,25
ham-á,蚶仔,25
tsiù-ku,蛀龜,25
tsuâ-bo̍k,蛇木,25
tsuâ-pang,蛇枋,25
