tl,hanzi,drop_reason
iông,溶,duplicate
iûnn,溶,duplicate
tian,滇,duplicate
tīnn,滇,duplicate
tîng,滕,duplicate
tik,滴,duplicate
tih,滴,duplicate
kún,滾,duplicate
muá,滿,duplicate
buán,滿,duplicate
muá,滿,duplicate
gû,漁,duplicate
hî,漁,duplicate
phiàu,漂,duplicate
phiò,漂,duplicate
tshat,漆,duplicate
lo̍k,漉,duplicate
lōo,漏,duplicate
lāu,漏,duplicate
ián,演,duplicate
kà,漖,duplicate
hàn,漢,duplicate
bān,漫,duplicate
tiòng,漲,duplicate
tiùnn,漲,duplicate
tsiang,漳,duplicate
tsiong,漳,duplicate
tsiong,漿,duplicate
tsiunn,漿,duplicate
phuat,潑,duplicate
phuah,潑,duplicate
kiat,潔,duplicate
phuann,潘,duplicate
phuan,潘,duplicate
phuann,潘,duplicate
tsiâm,潛,duplicate
jūn,潤,duplicate
lūn,潤,duplicate
thâm,潭,duplicate
tiâu,潮,duplicate
tiô,潮,duplicate
siâu,潲,duplicate
tông,潼,duplicate
phênn,澎,duplicate
phîng,澎,duplicate
phînn,澎,duplicate
ti̍k,澤,duplicate
tām,澹,duplicate
tâm,澹,duplicate
to̍k,濁,duplicate
ta̍k,濁,duplicate
tsé,濟,duplicate
tsuē,濟,duplicate
tsē,濟,duplicate
lām,濫,duplicate
po̍k,濮,duplicate
pin,濱,duplicate
khuat,濶,duplicate
luā,瀨,duplicate
lāi,瀨,duplicate
nāi,瀨,duplicate
nuā,瀾,duplicate
hué,火,duplicate
hé,火,duplicate
hónn,火,duplicate
hué,火,duplicate
he,灰,duplicate
hue,灰,duplicate
tsò,灶,duplicate
tsàu,灶,duplicate
tse,災,duplicate
iām,炎,duplicate
khòng,炕,duplicate
tsià,炙,duplicate
te,炱,duplicate
oo,烏,duplicate
hong,烘,duplicate
hang,烘,duplicate
ian,焉,duplicate
bô,無,duplicate
tsiau,焦,duplicate
ta,焦,duplicate
tsian,煎,duplicate
tsuann,煎,duplicate
ian,煙,duplicate
sat,煞,duplicate
suah,煞,duplicate
huàn,煥,duplicate
tsiàu,照,duplicate
tsiò,照,duplicate
ue,煨,duplicate
hîm,熊,duplicate
iông,熔,duplicate
iûnn,熔,duplicate
hi,熙,duplicate
sio̍k,熟,duplicate
si̍k,熟,duplicate
thn̄g,熥,duplicate
jia̍t,熱,duplicate
jua̍h,熱,duplicate
jiân,燃,duplicate
hiânn,燃,duplicate
iàn,燕,duplicate
ìnn,燕,duplicate
iânn,營,duplicate
îng,營,duplicate
iânn,營,duplicate
tsiok,燭,duplicate
tsik,燭,duplicate
lôo,爐,duplicate
lān,爛,duplicate
nuā,爛,duplicate
tsing,爭,duplicate
tsenn,爭,duplicate
tsiok,爵,duplicate
tsiok,爵,duplicate
tsik,爵,duplicate
sóng,爽,duplicate
sńg,爽,duplicate
ní,爾,duplicate
phiàn,片,duplicate
phìnn,片,duplicate
gê,牙,duplicate
gâ,牙,duplicate
gê,牙,duplicate
gû,牛,duplicate
giû,牛,duplicate
gû,牛,duplicate
bôo,牟,duplicate
bóo-tan,牡丹,duplicate
lô,牢,duplicate
tiâu,牢,duplicate
bo̍k,牧,duplicate
bu̍t,物,duplicate
mi̍h,物,duplicate
sing,牲,duplicate
senn,牲,duplicate
ti̍k,特,duplicate
khian,牽,duplicate
khan,牽,duplicate
se,犀,duplicate
sai,犀,duplicate
luê,犁,duplicate
lê,犁,duplicate
lê,犂,duplicate
tsōng,狀,duplicate
tsn̄g,狀,duplicate
ti̍k,狄,duplicate
hôo,狐,duplicate
kóo,狗,duplicate
káu,狗,duplicate
hia̍p,狹,duplicate
e̍h,狹,duplicate
bíng,猛,duplicate
mé,猛,duplicate
kâu,猴,duplicate
iû,猶,duplicate
gi̍k,獄,duplicate
ga̍k,獄,duplicate
sai,獅,duplicate
su,獅,duplicate
ta̍k,獨,duplicate
to̍k,獨,duplicate
ta̍k,獨,duplicate
lia̍p,獵,duplicate
la̍h,獵,duplicate
hiân,玄,duplicate
sut,率,duplicate
lu̍t,率,duplicate
gio̍k,玉,duplicate
gio̍k,玉,duplicate
gi̍k,玉,duplicate
ông,王,duplicate
guán,玩,duplicate
uán,玩,duplicate
lîng,玲,duplicate
tin,珍,duplicate
tin,珍,duplicate
tsin,珍,duplicate
lo̍k,珞,duplicate
tsu,珠,duplicate
pan,班,duplicate
puē,珮,duplicate
bú,珷,duplicate
lí,理,duplicate
hóo,琥,duplicate
khun,琨,duplicate
kî,琪,duplicate
khîm,琴,duplicate
pî,琵,duplicate
pâ,琶,duplicate
pê,琶,duplicate
huat,琺,duplicate
mōo,瑁,duplicate
jî,瑜,duplicate
jû,瑜,duplicate
lû,瑜,duplicate
suī,瑞,duplicate
sik,瑟,duplicate
bé,瑪,duplicate
má,瑪,duplicate
má,瑪,duplicate
bé,瑪,duplicate
lōo,璐,duplicate
phok,璞,duplicate
ki,璣,duplicate
kû,璩,duplicate
khuân,環,duplicate
huân,環,duplicate
khuân,環,duplicate
sú,璽,duplicate
khiông,瓊,duplicate
khîng,瓊,duplicate
khiông,瓊,duplicate
khîng,瓊,duplicate
kua,瓜,duplicate
kue,瓜,duplicate
kua,瓜,duplicate
kue,瓜,duplicate
jiông,瓤,duplicate
nn̂g,瓤,duplicate
hiā,瓦,duplicate
huā,瓦,duplicate
uá,瓦,duplicate
uá,瓦,duplicate
hiā,瓦,duplicate
tsin,甄,duplicate
bòng,甍,duplicate
àng,甕,duplicate
òng,甕,duplicate
kam,甘,duplicate
tshenn,生,duplicate
tshinn,生,duplicate
sing,生,duplicate
senn,生,duplicate
tshenn,生,duplicate
soo,甦,duplicate
iōng,用,duplicate
īng,用,duplicate
hú,甫,duplicate
lîng,甯,duplicate
līn,甯,duplicate
līng,甯,duplicate
tiân,田,duplicate
tshân,田,duplicate
tshân,田,duplicate
iû,由,duplicate
kah,甲,duplicate
kap,甲,duplicate
kah,甲,duplicate
kah,甲,duplicate
sin,申,duplicate
kài,界,duplicate
kè,界,duplicate
lâu,留,duplicate
liû,留,duplicate
lâu,留,duplicate
thiok,畜,duplicate
thik,畜,duplicate
pit,畢,duplicate
huan,番,duplicate
tong,當,duplicate
tòng,當,duplicate
tang,當,duplicate
tng,當,duplicate
tàng,當,duplicate
tǹg,當,duplicate
thia̍p,疊,duplicate
tha̍h,疊,duplicate
soo,疏,duplicate
soo,疏,duplicate
sòo,疏,duplicate
se,疏,duplicate
phí,疕,duplicate
i̍k,疫,duplicate
ia̍h,疫,duplicate
pīng,病,duplicate
pēnn,病,duplicate
tōo,痘,duplicate
tāu,痘,duplicate
thòng,痛,duplicate
thàng,痛,duplicate
siau,痟,duplicate
tshong,瘡,duplicate
tshng,瘡,duplicate
hông,癀,duplicate
tan,癉,duplicate
luî,癗,duplicate
ióng,癢,duplicate
tsiūnn,癢,duplicate
ing,癰,duplicate
ting,登,duplicate
huat,發,duplicate
huat,發,duplicate
puh,發,duplicate
pe̍h,白,duplicate
pi̍k,白,duplicate
pe̍h,白,duplicate
pik,百,duplicate
pah,百,duplicate
peh,百,duplicate
tsō,皂,duplicate
ê,的,duplicate
kai,皆,duplicate
hông,皇,duplicate
ko,皋,duplicate
phuê,皮,duplicate
phê,皮,duplicate
phî,皮,duplicate
phuê,皮,duplicate
phûn,盆,duplicate
iah,益,duplicate
ik,益,duplicate
iah,益,duplicate
a̍p,盒,duplicate
a̍h,盒,duplicate
siānn,盛,duplicate
sīng,盛,duplicate
tsán,盞,duplicate
tsuánn,盞,duplicate
kàm,監,duplicate
kam,監,duplicate
kàm,監,duplicate
kann,監,duplicate
phuân,盤,duplicate
puân,盤,duplicate
puânn,盤,duplicate
phuân,盤,duplicate
puân,盤,duplicate
puânn,盤,duplicate
lôo,盧,duplicate
tōng,盪,duplicate
tn̄g,盪,duplicate
ba̍k,目,duplicate
bo̍k,目,duplicate
ba̍k,目,duplicate
siònn,相,duplicate
siùnn,相,duplicate
siong,相,duplicate
siòng,相,duplicate
siunn,相,duplicate
siùnn,相,duplicate
sénn,省,duplicate
síng,省,duplicate
bâi,眉,duplicate
bî,眉,duplicate
bâi,眉,duplicate
khàn,看,duplicate
khuànn,看,duplicate
tsin,眞,duplicate
tsin,真,duplicate
biân,眠,duplicate
bîn,眠,duplicate
kuì,眭,duplicate
bôo,眸,duplicate
gán,眼,duplicate
gíng,眼,duplicate
tsiòng,眾,duplicate
tsìng,眾,duplicate
khùn,睏,duplicate
suī,睡,duplicate
tsuē,睡,duplicate
tsē,睡,duplicate
suī,睡,duplicate
tsuē,睡,duplicate
tshu,睢,duplicate
tsu,睢,duplicate
tok,督,duplicate
bo̍k,睦,duplicate
gîn,睨,duplicate
juē,睿,duplicate
kheh,瞌,duplicate
khueh,瞌,duplicate
khim,矜,duplicate
king,矜,duplicate
sí,矢,duplicate
ti,知,duplicate
ti,知,duplicate
tsai,知,duplicate
té,短,duplicate
kiáu,矯,duplicate
tsio̍h,石,duplicate
si̍k,石,duplicate
tsio̍h,石,duplicate
kan,矸,duplicate
sa,砂,duplicate
se,砂,duplicate
sua,砂,duplicate
se,砂,duplicate
sua,砂,duplicate
phi,砒,duplicate
gián,研,duplicate
gíng,研,duplicate
gîm,砛,duplicate
phò,破,duplicate
phuà,破,duplicate
khok,硞,duplicate
teh,硩,duplicate
gīng,硬,duplicate
ngē,硬,duplicate
hīnn,硯,duplicate
tīng,碇,duplicate
tiānn,碇,duplicate
lo̍k,碌,duplicate
li̍k,碌,duplicate
tuì,碓,duplicate
lún,碖,duplicate
tia̍p,碟,duplicate
ti̍h,碟,duplicate
phik,碧,duplicate
má,碼,duplicate
bé,碼,duplicate
lián,碾,duplicate
luí,磊,duplicate
phuân,磐,duplicate
puânn,磐,duplicate
tsuan,磚,duplicate
tsng,磚,duplicate
buâ,磨,duplicate
bō,磨,duplicate
môo,磨,duplicate
bō,磨,duplicate
môo,磨,duplicate
buâ,磨,duplicate
tsiau,礁,duplicate
ta,礁,duplicate
ha̍k,礐,duplicate
khòng,礦,duplicate
siā,社,duplicate
siā-thâu,社頭,duplicate
sū,祀,duplicate
sāi,祀,duplicate
tshāi,祀,duplicate
kî,祁,duplicate
kî,祈,duplicate
pì,祕,duplicate
tsóo,祖,duplicate
kî,祗,duplicate
tsi,祗,duplicate
tsiok,祝,duplicate
sîn,神,duplicate
phiàu,票,duplicate
phiò,票,duplicate
lo̍k,祿,duplicate
hō,禍,duplicate
ē,禍,duplicate
hok,福,duplicate
tsiok,禚,duplicate
lé,禮,duplicate
í,禹,duplicate
ú,禹,duplicate
hô,禾,duplicate
hôo,禾,duplicate
thut,禿,duplicate
thuh,禿,duplicate
su,私,duplicate
sai,私,duplicate
si,私,duplicate
tshiu,秋,duplicate
thiông,种,duplicate
khe,科,duplicate
kho,科,duplicate
khoo,科,duplicate
biáu,秒,duplicate
bió,秒,duplicate
pì,秘,duplicate
tsîn,秦,duplicate
iang,秧,duplicate
iong,秧,duplicate
ng,秧,duplicate
iang,秧,duplicate
iong,秧,duplicate
ng,秧,duplicate
î,移,duplicate
suè,稅,duplicate
sè,稅,duplicate
thiânn,程,duplicate
thîng,程,duplicate
tîng,程,duplicate
thiânn,程,duplicate
tsióng,種,duplicate
tsíng,種,duplicate
tsiòng,種,duplicate
tsióng,種,duplicate
tsìng,種,duplicate
tsíng,種,duplicate
tō,稻,duplicate
tōo,稻,duplicate
khe,稽,duplicate
bo̍k,穆,duplicate
tsik,積,duplicate
suī,穗,duplicate
sik,穡,duplicate
sit,穡,duplicate
jiông,穰,duplicate
khong,空,duplicate
khòng,空,duplicate
khang,空,duplicate
khàng,空,duplicate
khòng,空,duplicate
tshuan,穿,duplicate
tshng,穿,duplicate
tshīng,穿,duplicate
tshong,窗,duplicate
thang,窗,duplicate
kiông,窮,duplicate
khîng,窮,duplicate
kîng,窮,duplicate
khiàu,竅,duplicate
khiò,竅,duplicate
tōo,竇,duplicate
li̍p,立,duplicate
tsiang,章,duplicate
tsiong,章,duplicate
tsionn,章,duplicate
tsiunn,章,duplicate
tsiong,章,duplicate
tsiunn,章,duplicate
tâng,童,duplicate
tông,童,duplicate
tông,童,duplicate
tâng,童,duplicate
kia̍t,竭,duplicate
tuann,端,duplicate
tuan,端,duplicate
tuann,端,duplicate
tiok,竹,duplicate
tiok,竹,duplicate
tik,竹,duplicate
tiok,竺,duplicate
kuann-tsin-nâ,竿蓁林,duplicate
siàu,笑,duplicate
tshiàu,笑,duplicate
tshiò,笑,duplicate
ta̍t,笛,duplicate
ti̍k,笛,duplicate
ti̍k,笛,duplicate
ta̍t,笛,duplicate
li̍p,笠,duplicate
le̍h,笠,duplicate
hû,符,duplicate
tàn,笪,duplicate
tuē,第,duplicate
tē,第,duplicate
pit,筆,duplicate
tíng,等,duplicate
tán,等,duplicate
khong,筐,duplicate
khing,筐,duplicate
tông,筒,duplicate
tâng,筒,duplicate
tap,答,duplicate
tap,答,duplicate
tah,答,duplicate
kián,筧,duplicate
kíng,筧,duplicate
siáu,筱,duplicate
ki,箕,duplicate
suàn,算,duplicate
sǹg,算,duplicate
suî,箠,duplicate
tshuê,箠,duplicate
kuán,管,duplicate
kuínn,管,duplicate
kńg,管,duplicate
kuán,管,duplicate
kńg,管,duplicate
tsiàn,箭,duplicate
tsìnn,箭,duplicate
siong,箱,duplicate
siunn,箱,duplicate
tsat,節,duplicate
tseh,節,duplicate
tsiat,節,duplicate
tsueh,節,duplicate
tsiat,節,duplicate
tsat,節,duplicate
tseh,節,duplicate
huān,範,duplicate
huān,範,duplicate
pān,範,duplicate
phian,篇,duplicate
phinn,篇,duplicate
siáu,篠,duplicate
hông,篷,duplicate
phâng,篷,duplicate
pông,篷,duplicate
bia̍t,篾,duplicate
bi̍h,篾,duplicate
kán,簡,duplicate
siau,簫,duplicate
liâm,簷,duplicate
tsînn,簷,duplicate
liâm,簾,duplicate
lî,簾,duplicate
nî,簾,duplicate
nâ,籃,duplicate
lâm,籃,duplicate
nâ,籃,duplicate
tsi̍k,籍,duplicate
tîn,籐,duplicate
tîng,籐,duplicate
lông,籠,duplicate
lóng,籠,duplicate
lông,籠,duplicate
láng,籠,duplicate
lâng,籠,duplicate
lô,籮,duplicate
luâ,籮,duplicate
bí,米,duplicate
phok,粕,duplicate
phoh,粕,duplicate
liâm,粘,duplicate
tshik,粟,duplicate
siok,粟,duplicate
tshik,粟,duplicate
tsong,粧,duplicate
tsng,粧,duplicate
liâng,粱,duplicate
liông,粱,duplicate
tsing,精,duplicate
tsiann,精,duplicate
tsinn,精,duplicate
hôo,糊,duplicate
kôo,糊,duplicate
bî,糜,duplicate
sám,糝,duplicate
hùn,糞,duplicate
pùn,糞,duplicate
khng,糠,duplicate
khong,糠,duplicate
khong,糠,duplicate
khng,糠,duplicate
ti̍k,糴,duplicate
tia̍h,糴,duplicate
thiàu,糶,duplicate
thiò,糶,duplicate
kí,紀,duplicate
ioh,約,duplicate
iok,約,duplicate
hông,紅,duplicate
hông,紅,duplicate
âng,紅,duplicate
la̍p,納,duplicate
liú,紐,duplicate
sa,紗,duplicate
se,紗,duplicate
sa,紗,duplicate
se,紗,duplicate
sòo,素,duplicate
hóng,紡,duplicate
pháng,紡,duplicate
sik,索,duplicate
soh,索,duplicate
sik,索,duplicate
soh,索,duplicate
thīnn,紩,duplicate
tsí,紫,duplicate
tsat,紮,duplicate
tsah,紮,duplicate
suè,細,duplicate
sè,細,duplicate
siāu,紹,duplicate
puàn,絆,duplicate
puànn,絆,duplicate
kat,結,duplicate
kiat,結,duplicate
kiat,結,duplicate
kat,結,duplicate
tsua̍t,絕,duplicate
tse̍h,絕,duplicate
káu,絞,duplicate
ká,絞,duplicate
lo̍k,絡,duplicate
kip,給,duplicate
in,絪,duplicate
thóng,統,duplicate
si,絲,duplicate
king,經,duplicate
king,經,duplicate
kenn,經,duplicate
lio̍k,綠,duplicate
li̍k,綠,duplicate
kî,綦,duplicate
uî,維,duplicate
î,維,duplicate
bóng,網,duplicate
bāng,網,duplicate
bóng,網,duplicate
bāng,網,duplicate
khí,綺,duplicate
biân,綿,duplicate
mî,綿,duplicate
sī,緒,duplicate
sū,緒,duplicate
sàn,線,duplicate
tship,緝,duplicate
tuān,緞,duplicate
pian,編,duplicate
pinn,編,duplicate
kau,緱,duplicate
liān,練,duplicate
hiān,縣,duplicate
hông,縫,duplicate
phāng,縫,duplicate
pâng,縫,duplicate
siok,縮,duplicate
sok,縮,duplicate
tshiong,縱,duplicate
tsáng,總,duplicate
tsóng,總,duplicate
tsóng,總,duplicate
tsáng,總,duplicate
tsik,績,duplicate
tseh,績,duplicate
huân,繁,duplicate
tsit,織,duplicate
tsit-lí,織女,duplicate
tsit-lú,織女,duplicate
jiáu,繞,duplicate
sîng,繩,duplicate
tsîn,繩,duplicate
sîng,繩,duplicate
tsîn,繩,duplicate
kián,繭,duplicate
kíng,繭,duplicate
kiáu,繳,duplicate
kè,繼,duplicate
sio̍k,續,duplicate
tiân,纏,duplicate
tînn,纏,duplicate
ing,纓,duplicate
enn,纓,duplicate
iann,纓,duplicate
siam,纖,duplicate
tsàn,纘,duplicate
lám,纜,duplicate
lām,纜,duplicate
kong,缸,duplicate
kng,缸,duplicate
khuat,缺,duplicate
khih,缺,duplicate
khueh,缺,duplicate
puat,缽,duplicate
puah,缽,duplicate
bóng,罔,duplicate
hán,罕,duplicate
tàu,罩,duplicate
tà,罩,duplicate
tsuē,罪,duplicate
tsē,罪,duplicate
sū,署,duplicate
mā,罵,duplicate
mē,罵,duplicate
lô,羅,duplicate
iônn,羊,duplicate
iûnn,羊,duplicate
iông,羊,duplicate
iûnn,羊,duplicate
bí,羋,duplicate
bí,美,duplicate
pa,羓,duplicate
khiong,羗,duplicate
kiong,羗,duplicate
kûn,群,duplicate
gī,義,duplicate
king,羹,duplicate
kenn,羹,duplicate
í,羽,duplicate
ú,羽,duplicate
ang,翁,duplicate
ong,翁,duplicate
ong,翁,duplicate
ang,翁,duplicate
si̍p,習,duplicate
hip,翕,duplicate
ti̍k,翟,duplicate
tshuì,翠,duplicate
huí,翡,duplicate
tsián,翦,duplicate
è,翳,duplicate
ì,翳,duplicate
phún,翸,duplicate
i̍k,翼,duplicate
i̍k,翼,duplicate
si̍t,翼,duplicate
iāu,耀,duplicate
lāu,老,duplicate
láu,老,duplicate
ló,老,duplicate
nóo,老,duplicate
lāu,老,duplicate
khó,考,duplicate
khónn,考,duplicate
tsiá,者,duplicate
luán,耎,duplicate
nāi,耐,duplicate
king,耕,duplicate
ní,耳,duplicate
hīnn,耳,duplicate
iâ,耶,duplicate
tap,耷,duplicate
kíng,耿,duplicate
siànn,聖,duplicate
sìng,聖,duplicate
siànn,聖,duplicate
bûn,聞,duplicate
sing,聲,duplicate
siann,聲,duplicate
liap,聶,duplicate
tsit,職,duplicate
thing,聽,duplicate
thìng,聽,duplicate
thiann,聽,duplicate
lông,聾,duplicate
lâng,聾,duplicate
u̍t,聿,duplicate
siok,肅,duplicate
tiāu,肇,duplicate
jio̍k,肉,duplicate
hi̍k,肉,duplicate
bah-tsàng-tseh,肉粽節,duplicate
siàu,肖,duplicate
kan,肝,duplicate
kuann,肝,duplicate
huî,肥,duplicate
puî,肥,duplicate
kian,肩,duplicate
king,肩,duplicate
khíng,肯,duplicate
io̍k,育,duplicate
thai,胎,duplicate
the,胎,duplicate
phuân,胖,duplicate
ôo,胡,duplicate
hôo,胡,duplicate
ôo,胡,duplicate
hiong,胸,duplicate
hing,胸,duplicate
lîng,能,duplicate
tshuì,脆,duplicate
tshè,脆,duplicate
bi̍k,脈,duplicate
me̍h,脈,duplicate
tsik,脊,duplicate
tsiah,脊,duplicate
tsit,脊,duplicate
siu,脩,duplicate
thuat,脫,duplicate
thuat,脫,duplicate
thuah,脫,duplicate
tiòng,脹,duplicate
tiùnn,脹,duplicate
sīn,腎,duplicate
siān,腎,duplicate
hú,腐,duplicate
hū,腐,duplicate
khiong,腔,duplicate
khiunn,腔,duplicate
tshiunn,腔,duplicate
uán,腕,duplicate
uánn,腕,duplicate
ló,腦,duplicate
náu,腦,duplicate
lám,腩,duplicate
iau,腰,duplicate
io,腰,duplicate
iau,腰,duplicate
io,腰,duplicate
kiān,腱,duplicate
kiàn,腱,duplicate
kiok,腳,duplicate
kioh,腳,duplicate
tiông,腸,duplicate
tshiâng,腸,duplicate
tn̂g,腸,duplicate
hok,腹,duplicate
pak,腹,duplicate
koo,膏,duplicate
tám,膽,duplicate
tánn,膽,duplicate
lông,膿,duplicate
lâng,膿,duplicate
liâm,臁,duplicate
ioh,臆,duplicate
tsho,臊,duplicate
tsê,臍,duplicate
tsâi,臍,duplicate
lia̍p,臘,duplicate
la̍h,臘,duplicate
tsōng,臟,duplicate
tsn̄g,臟,duplicate
sîn,臣,duplicate
tsong,臧,duplicate
lîm,臨,duplicate
tsū,自,duplicate
tâi,臺,duplicate
iúnn,舀,duplicate
kiū,舅,duplicate
kū,舅,duplicate
ú,與,duplicate
í,與,duplicate
hin,興,duplicate
hing,興,duplicate
kí,舉,duplicate
kú,舉,duplicate
kū,舊,duplicate
kiū,舊,duplicate
kū,舊,duplicate
sia̍t,舌,duplicate
tsi̍h,舌,duplicate
sià,舍,duplicate
si,舒,duplicate
su,舒,duplicate
su,舒,duplicate
tshu,舒,duplicate
bú,舞,duplicate
pan,般,duplicate
puann,般,duplicate
tuā,舵,duplicate
tāi,舵,duplicate
tō,舵,duplicate
tāi,舵,duplicate
tō,舵,duplicate
tuā,舵,duplicate
tshong,艙,duplicate
tshng,艙,duplicate
liâng,良,duplicate
liông,良,duplicate
gāi,艾,duplicate
hiānn,艾,duplicate
ngāi,艾,duplicate
ngāi,艾,duplicate
hiānn,艾,duplicate
ū,芋,duplicate
ōo,芋,duplicate
tsiok,芍,duplicate
kiong,芎,duplicate
bâng,芒,duplicate
bông,芒,duplicate
bâng,芒,duplicate
hû,芙,duplicate
phû,芙,duplicate
hû,芙,duplicate
phû,芙,duplicate
san,芟,duplicate
sing,芟,duplicate
kài,芥,duplicate
kuà,芥,duplicate
kè,芥,duplicate
hun,芬,duplicate
pa,芭,duplicate
juē,芮,duplicate
hua,花,duplicate
hua,花,duplicate
hue,花,duplicate
phang,芳,duplicate
hong,芳,duplicate
phang,芳,duplicate
gâ,芽,duplicate
gê,芽,duplicate
uán,苑,duplicate
thai,苔,duplicate
thî,苔,duplicate
tî,苔,duplicate
biâu,苗,duplicate
kió,苟,duplicate
kóo,苟,duplicate
í,苡,duplicate
gio̍k,若,duplicate
jio̍k,若,duplicate
lio̍k,若,duplicate
jio̍k,若,duplicate
khóo,苦,duplicate
thú,苧,duplicate
tē,苧,duplicate
siam,苫,duplicate
ing,英,duplicate
hû,苻,duplicate
biō,茂,duplicate
bōo,茂,duplicate
huān,范,duplicate
huān-kiong,范姜,duplicate
hm̂,茅,duplicate
mâu,茅,duplicate
hm̂,茅,duplicate
kóo,茍,duplicate
tshiàn,茜,duplicate
bông,茫,duplicate
bâng,茫,duplicate
sî,茬,duplicate
tê,茶,duplicate
jî,茹,duplicate
jû,茹,duplicate
lû,茹,duplicate
sûn,荀,duplicate
tsháu,草,duplicate
tshó,草,duplicate
tsháu,草,duplicate
king,荊,duplicate
lám,荏,duplicate
tsiàn,荐,duplicate
hng,荒,duplicate
huinn,荒,duplicate
hong,荒,duplicate
hng,荒,duplicate
ló,荖,duplicate
láu,荖,duplicate
hô,荷,duplicate
ti̍k,荻,duplicate
nī,莉,duplicate
tsng,莊,duplicate
tsong,莊,duplicate
tsng,莊,duplicate
sa,莎,duplicate
so,莎,duplicate
kú,莒,duplicate
muî,莓,duplicate
m̂,莓,duplicate
huâinn,莖,duplicate
sin,莘,duplicate
bo̍h,莫,duplicate
bo̍k,莫,duplicate
mài,莫,duplicate
kan,菅,duplicate
kak,菊,duplicate
kiok,菊,duplicate
kiok,菊,duplicate
kak,菊,duplicate
po,菠,duplicate
pue,菠,duplicate
koo,菰,duplicate
hui,菲,duplicate
huí,菲,duplicate
siok,菽,duplicate
tiông,萇,duplicate
lâi,萊,duplicate
bān,萬,duplicate
suan,萱,duplicate
làu,落,duplicate
lo̍k,落,duplicate
lo̍h,落,duplicate
ia̍p,葉,duplicate
hio̍h,葉,duplicate
hông,葒,duplicate
tio̍k,著,duplicate
tio̍h,著,duplicate
kat,葛,duplicate
kuah,葛,duplicate
kat,葛,duplicate
kuah,葛,duplicate
táng,董,duplicate
tóng,董,duplicate
táng,董,duplicate
ui,葳,duplicate
bông,蒙,duplicate
kuái,蒯,duplicate
pôo,蒲,duplicate
tshong,蒼,duplicate
ho,蒿,duplicate
o,蒿,duplicate
thiok,蓄,duplicate
hak,蓄,duplicate
kài,蓋,duplicate
kài,蓋,duplicate
kah,蓋,duplicate
kuà,蓋,duplicate
puē,蓓,duplicate
hông,蓬,duplicate
liân,蓮,duplicate
uì,蔚,duplicate
tshuà,蔡,duplicate
tsiónn,蔣,duplicate
tsiúnn,蔣,duplicate
soo,蔬,duplicate
se,蔬,duplicate
tsiau,蕉,duplicate
tsio,蕉,duplicate
giâu,蕘,duplicate
jiâu,蕘,duplicate
kuī,蕢,duplicate
tōng,蕩,duplicate
tn̄g,蕩,duplicate
siau,蕭,duplicate
sio,蕭,duplicate
siau,蕭,duplicate
sio,蕭,duplicate
luí,蕾,duplicate
po̍k,薄,duplicate
po̍k,薄,duplicate
po̍h,薄,duplicate
lîng,薐,duplicate
phik,薜,duplicate
sat,薩,duplicate
tsû,薯,duplicate
tsî,薯,duplicate
tsik,藉,duplicate
tsiah,藉,duplicate
nâ,藍,duplicate
lâm,藍,duplicate
nâ,藍,duplicate
tsông,藏,duplicate
luá,藞,duplicate
tîn,藤,duplicate
tîng,藤,duplicate
tîng,藤,duplicate
tîn,藤,duplicate
io̍k,藥,duplicate
io̍h,藥,duplicate
huan,藩,duplicate
phuan,藩,duplicate
huan,藩,duplicate
phuan,藩,duplicate
ái,藹,duplicate
līn,藺,duplicate
lôo,蘆,duplicate
soo,蘇,duplicate
kû,蘧,duplicate
lân,蘭,duplicate
lô,蘿,duplicate
hóo,虎,duplicate
gio̍k,虐,duplicate
gi̍k,虐,duplicate
hu,虛,duplicate
hi,虛,duplicate
gû,虞,duplicate
hō,號,duplicate
hōo,號,duplicate
khik,虢,duplicate
juē,蚋,duplicate
ô,蚵,duplicate
tsù,蛀,duplicate
tsiù,蛀,duplicate
koo,蛄,duplicate
siâ,蛇,duplicate
tsuâ,蛇,duplicate
hong,蜂,duplicate
phang,蜂,duplicate
si̍k,蝕,duplicate
si̍h,蝕,duplicate
iân,蝝,duplicate
hâ,蝦,duplicate
hê,蝦,duplicate
hôo,蝴,duplicate
ôo,蝴,duplicate
tia̍p,蝶,duplicate
ia̍h,蝶,duplicate
un,蝹,duplicate
gí,螘,duplicate
lôo,螺,duplicate
lê,螺,duplicate
sik,蟋,duplicate
sih,蟋,duplicate
bóng,蟒,duplicate
báng,蟒,duplicate
thiông,蟲,duplicate
thâng,蟲,duplicate
hāi,蟹,duplicate
hē,蟹,duplicate
gí,蟻,duplicate
hiā,蟻,duplicate
gí,蟻,duplicate
hiā,蟻,duplicate
tsê,蠐,duplicate
jû,蠕,duplicate
lùn,蠕,duplicate
la̍p,蠟,duplicate
la̍h,蠟,duplicate
tshâm,蠶,duplicate
thâm,蠶,duplicate
hiat,血,duplicate
hueh,血,duplicate
hīng,行,duplicate
hîng,行,duplicate
kiânn,行,duplicate
ián,衍,duplicate
su̍t,術,duplicate
uē,衛,duplicate
uē,衞,duplicate
hîng,衡,duplicate
i,衣,duplicate
i,衣,duplicate
ui,衣,duplicate
pió,表,duplicate
piáu,表,duplicate
pió,表,duplicate
sam,衫,duplicate
sann,衫,duplicate
thiong,衷,duplicate
uân,袁,duplicate
buē,袂,duplicate
bē,袂,duplicate
